id,order,prime,masc,stim,cond
194,11,0,1,faces\Slide7.bmp,4
194,12,0,1,faces\Slide16.bmp,4
194,13,0,0,faces\Slide15.bmp,4
194,14,0,1,faces\Slide9.bmp,4
194,15,0,0,faces\Slide13.bmp,4
194,16,0,1,faces\Slide5.bmp,4
194,17,0,1,faces\Slide20.bmp,4
194,18,0,0,faces\Slide3.bmp,4
194,19,0,0,faces\Slide4.bmp,4
194,20,0,1,faces\Slide10.bmp,4
194,22,1,0,faces\Slide19.bmp,4
194,23,1,0,faces\Slide11.bmp,4
194,24,1,0,faces\Slide3.bmp,4
194,25,1,1,faces\Slide7.bmp,4
194,26,1,0,faces\Slide4.bmp,4
194,27,1,0,faces\Slide8.bmp,4
194,28,1,1,faces\Slide5.bmp,4
194,29,1,0,faces\Slide15.bmp,4
194,30,1,1,faces\Slide6.bmp,4
194,31,1,0,faces\Slide10.bmp,4
194,32,1,0,faces\Slide1.bmp,4
194,33,1,1,faces\Slide20.bmp,4
194,34,1,1,faces\Slide9.bmp,4
194,35,1,1,faces\Slide18.bmp,4
194,36,1,0,faces\Slide17.bmp,4
194,37,1,0,faces\Slide16.bmp,4
194,38,1,0,faces\Slide13.bmp,4
194,39,1,1,faces\Slide14.bmp,4
194,40,1,0,faces\Slide12.bmp,4
195,1,0,1,faces\Slide9.bmp,5
195,2,0,0,faces\Slide17.bmp,5
195,3,0,1,faces\Slide4.bmp,5
195,4,0,0,faces\Slide15.bmp,5
195,5,0,1,faces\Slide5.bmp,5
195,6,0,0,faces\Slide13.bmp,5
195,7,0,0,faces\Slide11.bmp,5
195,8,0,1,faces\Slide6.bmp,5
195,9,0,0,faces\Slide19.bmp,5
195,10,0,1,faces\Slide3.bmp,5
195,11,0,1,faces\Slide1.bmp,5
195,12,0,1,faces\Slide14.bmp,5
195,13,0,0,faces\Slide10.bmp,5
195,14,0,1,faces\Slide20.bmp,5
195,15,0,1,faces\Slide7.bmp,5
195,16,0,0,faces\Slide8.bmp,5
195,17,0,0,faces\Slide2.bmp,5
195,18,0,0,faces\Slide12.bmp,5
195,19,0,1,faces\Slide18.bmp,5
195,20,0,0,faces\Slide16.bmp,5
195,21,1,1,faces\Slide10.bmp,5
195,22,1,0,faces\Slide11.bmp,5
195,23,1,1,faces\Slide18.bmp,5
195,24,1,0,faces\Slide12.bmp,5
195,25,1,1,faces\Slide7.bmp,5
195,26,1,0,faces\Slide16.bmp,5
195,27,1,1,faces\Slide6.bmp,5
195,28,1,1,faces\Slide5.bmp,5
195,29,1,0,faces\Slide13.bmp,5
195,30,1,1,faces\Slide4.bmp,5
195,31,1,0,faces\Slide2.bmp,5
195,32,1,1,faces\Slide1.bmp,5
195,33,1,1,faces\Slide17.bmp,5
195,34,1,0,faces\Slide3.bmp,5
195,35,1,1,faces\Slide20.bmp,5
195,36,1,1,faces\Slide15.bmp,5
195,37,1,0,faces\Slide8.bmp,5
195,38,1,0,faces\Slide19.bmp,5
195,39,1,1,faces\Slide9.bmp,5
195,40,1,1,faces\Slide14.bmp,5
196,2,0,0,faces\Slide5.bmp,1
196,3,0,0,faces\Slide17.bmp,1
196,4,0,0,faces\Slide7.bmp,1
196,5,0,0,faces\Slide16.bmp,1
196,6,0,1,faces\Slide12.bmp,1
196,7,0,0,faces\Slide2.bmp,1
196,8,0,1,faces\Slide15.bmp,1
196,9,0,1,faces\Slide1.bmp,1
196,10,0,0,faces\Slide3.bmp,1
196,11,0,0,faces\Slide8.bmp,1
196,12,0,1,faces\Slide11.bmp,1
196,13,0,1,faces\Slide20.bmp,1
196,14,0,1,faces\Slide4.bmp,1
196,15,0,0,faces\Slide6.bmp,1
196,16,0,1,faces\Slide10.bmp,1
196,17,0,0,faces\Slide14.bmp,1
196,18,0,0,faces\Slide13.bmp,1
196,19,0,0,faces\Slide9.bmp,1
196,20,0,1,faces\Slide18.bmp,1
196,21,1,0,faces\Slide16.bmp,1
196,22,1,0,faces\Slide13.bmp,1
196,23,1,1,faces\Slide8.bmp,1
196,24,1,1,faces\Slide19.bmp,1
196,25,1,1,faces\Slide18.bmp,1
196,26,1,0,faces\Slide14.bmp,1
196,27,1,1,faces\Slide5.bmp,1
196,28,1,0,faces\Slide7.bmp,1
196,29,1,0,faces\Slide4.bmp,1
196,30,1,1,faces\Slide15.bmp,1
196,31,1,0,faces\Slide2.bmp,1
196,32,1,1,faces\Slide12.bmp,1
196,33,1,0,faces\Slide3.bmp,1
196,34,1,1,faces\Slide9.bmp,1
196,35,1,0,faces\Slide1.bmp,1
196,36,1,1,faces\Slide10.bmp,1
196,37,1,0,faces\Slide20.bmp,1
196,38,1,0,faces\Slide6.bmp,1
196,39,1,1,faces\Slide17.bmp,1
196,40,1,1,faces\Slide11.bmp,1
197,5,0,1,faces\Slide4.bmp,2
197,8,0,0,faces\Slide8.bmp,2
197,9,0,1,faces\Slide7.bmp,2
197,11,0,1,faces\Slide17.bmp,2
197,12,0,0,faces\Slide19.bmp,2
197,13,0,1,faces\Slide11.bmp,2
197,15,0,0,faces\Slide6.bmp,2
197,18,0,1,faces\Slide1.bmp,2
197,19,0,1,faces\Slide3.bmp,2
197,20,0,1,faces\Slide16.bmp,2
197,21,1,0,faces\Slide17.bmp,2
197,22,1,1,faces\Slide8.bmp,2
197,23,1,0,faces\Slide6.bmp,2
197,24,1,1,faces\Slide5.bmp,2
197,25,1,1,faces\Slide1.bmp,2
197,26,1,1,faces\Slide11.bmp,2
197,27,1,1,faces\Slide13.bmp,2
197,28,1,1,faces\Slide12.bmp,2
197,29,1,1,faces\Slide15.bmp,2
197,30,1,1,faces\Slide3.bmp,2
197,31,1,1,faces\Slide14.bmp,2
197,32,1,1,faces\Slide2.bmp,2
197,33,1,0,faces\Slide19.bmp,2
197,34,1,0,faces\Slide10.bmp,2
197,35,1,1,faces\Slide4.bmp,2
197,36,1,1,faces\Slide7.bmp,2
197,37,1,1,faces\Slide20.bmp,2
197,38,1,0,faces\Slide16.bmp,2
197,39,1,1,faces\Slide18.bmp,2
197,40,1,1,faces\Slide9.bmp,2
198,1,0,1,faces\Slide9.bmp,3
198,2,0,0,faces\Slide7.bmp,3
198,4,0,1,faces\Slide12.bmp,3
198,5,0,1,faces\Slide6.bmp,3
198,6,0,0,faces\Slide13.bmp,3
198,7,0,1,faces\Slide4.bmp,3
198,8,0,1,faces\Slide17.bmp,3
198,9,0,1,faces\Slide18.bmp,3
198,12,0,0,faces\Slide1.bmp,3
198,13,0,0,faces\Slide19.bmp,3
198,14,0,1,faces\Slide11.bmp,3
198,15,0,1,faces\Slide5.bmp,3
198,16,0,0,faces\Slide16.bmp,3
198,17,0,0,faces\Slide3.bmp,3
198,18,0,0,faces\Slide14.bmp,3
198,19,0,1,faces\Slide8.bmp,3
198,21,1,1,faces\Slide17.bmp,3
198,23,1,0,faces\Slide1.bmp,3
198,24,1,0,faces\Slide16.bmp,3
198,25,1,0,faces\Slide4.bmp,3
198,26,1,1,faces\Slide9.bmp,3
198,27,1,1,faces\Slide5.bmp,3
198,28,1,1,faces\Slide8.bmp,3
198,29,1,0,faces\Slide10.bmp,3
198,30,1,1,faces\Slide12.bmp,3
198,31,1,1,faces\Slide6.bmp,3
198,34,1,1,faces\Slide2.bmp,3
198,35,1,1,faces\Slide15.bmp,3
198,36,1,0,faces\Slide13.bmp,3
198,37,1,1,faces\Slide18.bmp,3
198,38,1,1,faces\Slide20.bmp,3
198,39,1,0,faces\Slide3.bmp,3
198,40,1,0,faces\Slide14.bmp,3
199,3,0,0,faces\Slide8.bmp,4
199,4,0,1,faces\Slide9.bmp,4
199,5,0,1,faces\Slide18.bmp,4
199,6,0,1,faces\Slide5.bmp,4
199,7,0,1,faces\Slide20.bmp,4
199,8,0,1,faces\Slide12.bmp,4
199,9,0,0,faces\Slide16.bmp,4
199,10,0,0,faces\Slide19.bmp,4
199,11,0,0,faces\Slide10.bmp,4
199,12,0,0,faces\Slide11.bmp,4
199,13,0,0,faces\Slide1.bmp,4
199,14,0,0,faces\Slide4.bmp,4
199,15,0,0,faces\Slide7.bmp,4
199,16,0,0,faces\Slide2.bmp,4
199,17,0,1,faces\Slide15.bmp,4
199,18,0,1,faces\Slide3.bmp,4
199,19,0,0,faces\Slide13.bmp,4
199,20,0,0,faces\Slide17.bmp,4
199,22,1,1,faces\Slide14.bmp,4
199,23,1,1,faces\Slide1.bmp,4
199,24,1,0,faces\Slide6.bmp,4
199,25,1,0,faces\Slide11.bmp,4
199,26,1,1,faces\Slide19.bmp,4
199,27,1,1,faces\Slide16.bmp,4
199,28,1,1,faces\Slide2.bmp,4
199,29,1,1,faces\Slide10.bmp,4
199,30,1,0,faces\Slide17.bmp,4
199,31,1,1,faces\Slide7.bmp,4
199,32,1,0,faces\Slide8.bmp,4
199,33,1,0,faces\Slide13.bmp,4
199,34,1,0,faces\Slide4.bmp,4
199,35,1,1,faces\Slide9.bmp,4
199,36,1,1,faces\Slide18.bmp,4
199,37,1,0,faces\Slide20.bmp,4
199,38,1,1,faces\Slide5.bmp,4
199,39,1,1,faces\Slide12.bmp,4
199,40,1,0,faces\Slide3.bmp,4
201,1,0,0,faces\Slide7.bmp,1
201,2,0,0,faces\Slide20.bmp,1
201,3,0,1,faces\Slide10.bmp,1
201,4,0,1,faces\Slide15.bmp,1
201,5,0,0,faces\Slide18.bmp,1
201,6,0,1,faces\Slide9.bmp,1
201,7,0,0,faces\Slide3.bmp,1
201,8,0,1,faces\Slide17.bmp,1
201,9,0,1,faces\Slide14.bmp,1
201,10,0,0,faces\Slide8.bmp,1
201,11,0,0,faces\Slide13.bmp,1
201,12,0,0,faces\Slide12.bmp,1
201,13,0,1,faces\Slide5.bmp,1
201,14,0,0,faces\Slide6.bmp,1
201,15,0,0,faces\Slide19.bmp,1
201,16,0,1,faces\Slide11.bmp,1
201,17,0,1,faces\Slide4.bmp,1
201,18,0,0,faces\Slide1.bmp,1
201,19,0,1,faces\Slide2.bmp,1
201,20,0,0,faces\Slide16.bmp,1
201,21,1,0,faces\Slide2.bmp,1
201,22,1,1,faces\Slide13.bmp,1
201,23,1,1,faces\Slide5.bmp,1
201,24,1,0,faces\Slide12.bmp,1
201,25,1,0,faces\Slide10.bmp,1
201,26,1,1,faces\Slide18.bmp,1
201,27,1,1,faces\Slide11.bmp,1
201,28,1,1,faces\Slide9.bmp,1
201,29,1,0,faces\Slide20.bmp,1
201,30,1,1,faces\Slide4.bmp,1
201,31,1,0,faces\Slide8.bmp,1
201,32,1,1,faces\Slide15.bmp,1
201,33,1,1,faces\Slide16.bmp,1
201,34,1,1,faces\Slide19.bmp,1
201,35,1,0,faces\Slide1.bmp,1
201,36,1,1,faces\Slide7.bmp,1
201,37,1,1,faces\Slide14.bmp,1
201,38,1,1,faces\Slide17.bmp,1
201,39,1,0,faces\Slide3.bmp,1
201,40,1,1,faces\Slide6.bmp,1
202,3,0,1,faces\Slide13.bmp,2
202,4,0,1,faces\Slide19.bmp,2
202,5,0,0,faces\Slide2.bmp,2
202,6,0,1,faces\Slide11.bmp,2
202,7,0,0,faces\Slide8.bmp,2
202,8,0,0,faces\Slide15.bmp,2
202,9,0,1,faces\Slide9.bmp,2
202,10,0,1,faces\Slide6.bmp,2
202,11,0,0,faces\Slide17.bmp,2
202,12,0,0,faces\Slide1.bmp,2
202,13,0,1,faces\Slide4.bmp,2
202,14,0,0,faces\Slide12.bmp,2
202,15,0,1,faces\Slide3.bmp,2
202,17,0,0,faces\Slide5.bmp,2
202,18,0,0,faces\Slide7.bmp,2
202,19,0,1,faces\Slide14.bmp,2
202,20,0,0,faces\Slide10.bmp,2
202,21,1,1,faces\Slide9.bmp,2
202,22,1,0,faces\Slide18.bmp,2
202,23,1,0,faces\Slide19.bmp,2
202,24,1,0,faces\Slide12.bmp,2
202,25,1,1,faces\Slide2.bmp,2
202,26,1,0,faces\Slide8.bmp,2
202,27,1,1,faces\Slide11.bmp,2
202,28,1,0,faces\Slide16.bmp,2
202,29,1,0,faces\Slide4.bmp,2
202,30,1,0,faces\Slide14.bmp,2
202,31,1,0,faces\Slide13.bmp,2
202,32,1,0,faces\Slide3.bmp,2
202,33,1,1,faces\Slide10.bmp,2
202,34,1,1,faces\Slide17.bmp,2
202,35,1,0,faces\Slide6.bmp,2
202,36,1,0,faces\Slide20.bmp,2
202,37,1,0,faces\Slide1.bmp,2
202,38,1,0,faces\Slide7.bmp,2
202,39,1,0,faces\Slide15.bmp,2
202,40,1,0,faces\Slide5.bmp,2
203,1,0,1,faces\Slide17.bmp,3
203,2,0,1,faces\Slide19.bmp,3
203,3,0,0,faces\Slide6.bmp,3
203,4,0,0,faces\Slide13.bmp,3
203,5,0,0,faces\Slide5.bmp,3
203,6,0,0,faces\Slide8.bmp,3
203,7,0,1,faces\Slide9.bmp,3
203,8,0,1,faces\Slide3.bmp,3
203,9,0,1,faces\Slide18.bmp,3
203,10,0,0,faces\Slide20.bmp,3
203,12,0,0,faces\Slide12.bmp,3
203,13,0,0,faces\Slide10.bmp,3
203,14,0,1,faces\Slide14.bmp,3
203,15,0,1,faces\Slide11.bmp,3
203,17,0,1,faces\Slide16.bmp,3
203,18,0,1,faces\Slide15.bmp,3
203,19,0,1,faces\Slide4.bmp,3
203,20,0,1,faces\Slide7.bmp,3
203,21,1,0,faces\Slide1.bmp,3
203,22,1,0,faces\Slide13.bmp,3
203,23,1,1,faces\Slide9.bmp,3
203,24,1,1,faces\Slide18.bmp,3
203,25,1,0,faces\Slide5.bmp,3
203,26,1,1,faces\Slide14.bmp,3
203,27,1,0,faces\Slide11.bmp,3
203,28,1,1,faces\Slide4.bmp,3
203,29,1,0,faces\Slide3.bmp,3
203,30,1,0,faces\Slide8.bmp,3
203,31,1,0,faces\Slide20.bmp,3
203,32,1,1,faces\Slide15.bmp,3
203,33,1,0,faces\Slide6.bmp,3
203,34,1,1,faces\Slide7.bmp,3
203,35,1,1,faces\Slide17.bmp,3
203,36,1,0,faces\Slide10.bmp,3
203,37,1,0,faces\Slide16.bmp,3
203,38,1,1,faces\Slide19.bmp,3
203,39,1,1,faces\Slide2.bmp,3
203,40,1,1,faces\Slide12.bmp,3
204,1,0,1,faces\Slide20.bmp,4
204,2,0,1,faces\Slide18.bmp,4
204,3,0,1,faces\Slide9.bmp,4
204,4,0,0,faces\Slide1.bmp,4
204,5,0,0,faces\Slide16.bmp,4
204,6,0,1,faces\Slide5.bmp,4
204,7,0,0,faces\Slide8.bmp,4
204,8,0,1,faces\Slide11.bmp,4
204,9,0,1,faces\Slide6.bmp,4
204,10,0,1,faces\Slide3.bmp,4
204,11,0,1,faces\Slide7.bmp,4
204,12,0,0,faces\Slide4.bmp,4
204,13,0,0,faces\Slide2.bmp,4
204,14,0,1,faces\Slide15.bmp,4
204,16,0,0,faces\Slide10.bmp,4
204,17,0,1,faces\Slide14.bmp,4
204,18,0,1,faces\Slide19.bmp,4
204,19,0,1,faces\Slide17.bmp,4
204,20,0,1,faces\Slide13.bmp,4
204,21,1,1,faces\Slide10.bmp,4
204,22,1,1,faces\Slide14.bmp,4
204,23,1,1,faces\Slide11.bmp,4
204,24,1,1,faces\Slide2.bmp,4
204,25,1,1,faces\Slide18.bmp,4
204,26,1,0,faces\Slide4.bmp,4
204,27,1,0,faces\Slide16.bmp,4
204,28,1,1,faces\Slide1.bmp,4
204,29,1,1,faces\Slide5.bmp,4
204,30,1,1,faces\Slide19.bmp,4
204,31,1,0,faces\Slide9.bmp,4
204,32,1,1,faces\Slide12.bmp,4
204,33,1,0,faces\Slide3.bmp,4
204,34,1,1,faces\Slide17.bmp,4
204,35,1,0,faces\Slide8.bmp,4
204,36,1,1,faces\Slide7.bmp,4
204,37,1,0,faces\Slide20.bmp,4
204,38,1,1,faces\Slide15.bmp,4
204,39,1,1,faces\Slide13.bmp,4
204,40,1,1,faces\Slide6.bmp,4
205,1,0,1,faces\Slide18.bmp,5
205,2,0,0,faces\Slide17.bmp,5
205,3,0,1,faces\Slide3.bmp,5
205,4,0,1,faces\Slide5.bmp,5
205,5,0,0,faces\Slide16.bmp,5
205,6,0,1,faces\Slide20.bmp,5
205,8,0,0,faces\Slide15.bmp,5
205,9,0,0,faces\Slide10.bmp,5
205,10,0,0,faces\Slide8.bmp,5
205,11,0,0,faces\Slide6.bmp,5
205,12,0,1,faces\Slide7.bmp,5
205,13,0,0,faces\Slide9.bmp,5
205,14,0,0,faces\Slide4.bmp,5
205,15,0,0,faces\Slide11.bmp,5
205,16,0,0,faces\Slide2.bmp,5
205,17,0,1,faces\Slide12.bmp,5
205,18,0,1,faces\Slide13.bmp,5
205,19,0,0,faces\Slide14.bmp,5
205,20,0,0,faces\Slide1.bmp,5
205,21,1,0,faces\Slide12.bmp,5
205,22,1,0,faces\Slide14.bmp,5
205,23,1,1,faces\Slide2.bmp,5
205,24,1,1,faces\Slide20.bmp,5
205,25,1,0,faces\Slide13.bmp,5
205,26,1,0,faces\Slide15.bmp,5
205,27,1,1,faces\Slide9.bmp,5
205,28,1,1,faces\Slide18.bmp,5
205,29,1,0,faces\Slide10.bmp,5
205,30,1,0,faces\Slide6.bmp,5
205,31,1,1,faces\Slide3.bmp,5
205,32,1,1,faces\Slide1.bmp,5
205,33,1,0,faces\Slide4.bmp,5
205,34,1,0,faces\Slide17.bmp,5
205,35,1,1,faces\Slide19.bmp,5
205,36,1,1,faces\Slide8.bmp,5
205,37,1,0,faces\Slide11.bmp,5
205,38,1,0,faces\Slide16.bmp,5
205,39,1,1,faces\Slide7.bmp,5
205,40,1,0,faces\Slide5.bmp,5
206,1,0,0,faces\Slide2.bmp,1
206,2,0,1,faces\Slide9.bmp,1
206,4,0,0,faces\Slide4.bmp,1
206,5,0,1,faces\Slide18.bmp,1
206,6,0,0,faces\Slide7.bmp,1
206,7,0,0,faces\Slide19.bmp,1
206,8,0,1,faces\Slide12.bmp,1
206,9,0,0,faces\Slide1.bmp,1
206,10,0,0,faces\Slide3.bmp,1
206,11,0,1,faces\Slide15.bmp,1
206,12,0,0,faces\Slide14.bmp,1
206,13,0,0,faces\Slide10.bmp,1
206,14,0,1,faces\Slide16.bmp,1
206,15,0,1,faces\Slide8.bmp,1
206,16,0,1,faces\Slide20.bmp,1
206,17,0,0,faces\Slide13.bmp,1
206,18,0,1,faces\Slide5.bmp,1
206,19,0,0,faces\Slide17.bmp,1
206,20,0,0,faces\Slide6.bmp,1
206,21,1,1,faces\Slide12.bmp,1
206,22,1,1,faces\Slide8.bmp,1
206,23,1,1,faces\Slide10.bmp,1
206,24,1,1,faces\Slide9.bmp,1
206,25,1,1,faces\Slide2.bmp,1
206,26,1,0,faces\Slide20.bmp,1
206,27,1,1,faces\Slide5.bmp,1
206,28,1,0,faces\Slide13.bmp,1
206,29,1,1,faces\Slide18.bmp,1
206,30,1,1,faces\Slide14.bmp,1
206,31,1,1,faces\Slide7.bmp,1
206,32,1,1,faces\Slide15.bmp,1
206,33,1,1,faces\Slide16.bmp,1
206,34,1,1,faces\Slide6.bmp,1
206,35,1,1,faces\Slide4.bmp,1
206,36,1,1,faces\Slide1.bmp,1
206,37,1,1,faces\Slide11.bmp,1
206,38,1,0,faces\Slide3.bmp,1
206,39,1,0,faces\Slide19.bmp,1
206,40,1,1,faces\Slide17.bmp,1
207,1,0,0,faces\Slide14.bmp,2
207,2,0,0,faces\Slide7.bmp,2
207,3,0,0,faces\Slide12.bmp,2
207,4,0,0,faces\Slide15.bmp,2
207,5,0,1,faces\Slide5.bmp,2
207,6,0,0,faces\Slide10.bmp,2
207,7,0,0,faces\Slide16.bmp,2
207,8,0,1,faces\Slide9.bmp,2
207,9,0,1,faces\Slide18.bmp,2
207,10,0,0,faces\Slide1.bmp,2
207,11,0,1,faces\Slide2.bmp,2
207,12,0,0,faces\Slide6.bmp,2
207,13,0,0,faces\Slide3.bmp,2
207,14,0,0,faces\Slide19.bmp,2
207,15,0,0,faces\Slide4.bmp,2
207,16,0,0,faces\Slide8.bmp,2
207,17,0,1,faces\Slide20.bmp,2
207,18,0,0,faces\Slide17.bmp,2
207,19,0,0,faces\Slide13.bmp,2
207,20,0,0,faces\Slide11.bmp,2
207,21,1,1,faces\Slide10.bmp,2
207,22,1,1,faces\Slide7.bmp,2
207,23,1,0,faces\Slide14.bmp,2
207,24,1,0,faces\Slide19.bmp,2
207,25,1,1,faces\Slide12.bmp,2
207,26,1,0,faces\Slide6.bmp,2
207,27,1,1,faces\Slide20.bmp,2
207,28,1,1,faces\Slide5.bmp,2
207,29,1,0,faces\Slide8.bmp,2
207,30,1,0,faces\Slide13.bmp,2
207,31,1,1,faces\Slide1.bmp,2
207,32,1,0,faces\Slide11.bmp,2
207,33,1,0,faces\Slide2.bmp,2
207,34,1,0,faces\Slide17.bmp,2
207,35,1,0,faces\Slide3.bmp,2
207,36,1,1,faces\Slide9.bmp,2
207,37,1,1,faces\Slide18.bmp,2
207,38,1,1,faces\Slide15.bmp,2
207,39,1,0,faces\Slide16.bmp,2
207,40,1,0,faces\Slide4.bmp,2
208,2,0,1,faces\Slide3.bmp,3
208,3,0,1,faces\Slide14.bmp,3
208,4,0,1,faces\Slide13.bmp,3
208,5,0,0,faces\Slide16.bmp,3
208,6,0,0,faces\Slide11.bmp,3
208,7,0,1,faces\Slide15.bmp,3
208,8,0,1,faces\Slide12.bmp,3
208,9,0,1,faces\Slide6.bmp,3
208,10,0,0,faces\Slide5.bmp,3
208,11,0,0,faces\Slide10.bmp,3
208,12,0,0,faces\Slide9.bmp,3
208,13,0,0,faces\Slide7.bmp,3
208,14,0,1,faces\Slide18.bmp,3
208,15,0,1,faces\Slide17.bmp,3
208,16,0,0,faces\Slide20.bmp,3
208,17,0,1,faces\Slide4.bmp,3
208,18,0,1,faces\Slide2.bmp,3
208,19,0,1,faces\Slide8.bmp,3
208,20,0,0,faces\Slide1.bmp,3
208,21,1,0,faces\Slide7.bmp,3
208,22,1,0,faces\Slide14.bmp,3
208,23,1,0,faces\Slide8.bmp,3
208,24,1,1,faces\Slide17.bmp,3
208,25,1,0,faces\Slide11.bmp,3
208,26,1,0,faces\Slide1.bmp,3
208,27,1,0,faces\Slide10.bmp,3
208,28,1,0,faces\Slide12.bmp,3
208,29,1,1,faces\Slide2.bmp,3
208,30,1,0,faces\Slide18.bmp,3
208,31,1,0,faces\Slide3.bmp,3
208,32,1,0,faces\Slide20.bmp,3
208,33,1,1,faces\Slide4.bmp,3
208,34,1,1,faces\Slide9.bmp,3
208,36,1,0,faces\Slide16.bmp,3
208,37,1,0,faces\Slide5.bmp,3
208,38,1,0,faces\Slide19.bmp,3
208,39,1,1,faces\Slide15.bmp,3
208,40,1,1,faces\Slide6.bmp,3
209,1,0,0,faces\Slide11.bmp,4
209,3,0,0,faces\Slide16.bmp,4
209,4,0,0,faces\Slide6.bmp,4
209,5,0,1,faces\Slide20.bmp,4
209,6,0,1,faces\Slide1.bmp,4
209,7,0,1,faces\Slide15.bmp,4
209,8,0,0,faces\Slide4.bmp,4
209,9,0,1,faces\Slide10.bmp,4
209,10,0,0,faces\Slide17.bmp,4
209,11,0,0,faces\Slide7.bmp,4
209,12,0,1,faces\Slide18.bmp,4
209,13,0,1,faces\Slide12.bmp,4
209,14,0,1,faces\Slide3.bmp,4
209,15,0,0,faces\Slide13.bmp,4
209,16,0,0,faces\Slide2.bmp,4
209,17,0,1,faces\Slide14.bmp,4
209,18,0,1,faces\Slide8.bmp,4
209,19,0,1,faces\Slide5.bmp,4
209,20,0,1,faces\Slide9.bmp,4
209,21,1,1,faces\Slide11.bmp,4
209,22,1,1,faces\Slide18.bmp,4
209,23,1,0,faces\Slide2.bmp,4
209,24,1,0,faces\Slide10.bmp,4
209,26,1,1,faces\Slide16.bmp,4
209,27,1,1,faces\Slide9.bmp,4
209,28,1,1,faces\Slide15.bmp,4
209,29,1,1,faces\Slide12.bmp,4
209,30,1,0,faces\Slide13.bmp,4
209,31,1,1,faces\Slide1.bmp,4
209,32,1,1,faces\Slide8.bmp,4
209,33,1,1,faces\Slide6.bmp,4
209,34,1,1,faces\Slide17.bmp,4
209,35,1,0,faces\Slide4.bmp,4
209,36,1,1,faces\Slide7.bmp,4
209,37,1,1,faces\Slide19.bmp,4
209,38,1,1,faces\Slide5.bmp,4
209,39,1,1,faces\Slide14.bmp,4
209,40,1,1,faces\Slide20.bmp,4
210,1,0,0,faces\Slide2.bmp,5
210,2,0,1,faces\Slide6.bmp,5
210,3,0,1,faces\Slide18.bmp,5
210,4,0,0,faces\Slide10.bmp,5
210,6,0,1,faces\Slide5.bmp,5
210,7,0,1,faces\Slide15.bmp,5
210,8,0,0,faces\Slide19.bmp,5
210,9,0,0,faces\Slide3.bmp,5
210,10,0,1,faces\Slide1.bmp,5
210,11,0,1,faces\Slide14.bmp,5
210,12,0,1,faces\Slide8.bmp,5
210,13,0,1,faces\Slide13.bmp,5
210,14,0,1,faces\Slide17.bmp,5
210,15,0,1,faces\Slide16.bmp,5
210,16,0,1,faces\Slide7.bmp,5
210,17,0,1,faces\Slide20.bmp,5
210,18,0,1,faces\Slide11.bmp,5
210,19,0,1,faces\Slide9.bmp,5
210,20,0,1,faces\Slide4.bmp,5
210,21,1,1,faces\Slide6.bmp,5
210,22,1,1,faces\Slide15.bmp,5
210,23,1,1,faces\Slide12.bmp,5
210,24,1,1,faces\Slide20.bmp,5
210,25,1,0,faces\Slide19.bmp,5
210,26,1,1,faces\Slide18.bmp,5
210,27,1,1,faces\Slide13.bmp,5
210,28,1,1,faces\Slide2.bmp,5
210,29,1,1,faces\Slide14.bmp,5
210,30,1,1,faces\Slide5.bmp,5
210,31,1,0,faces\Slide11.bmp,5
210,32,1,1,faces\Slide7.bmp,5
210,33,1,1,faces\Slide3.bmp,5
210,34,1,1,faces\Slide8.bmp,5
210,35,1,1,faces\Slide9.bmp,5
210,36,1,0,faces\Slide10.bmp,5
210,37,1,1,faces\Slide16.bmp,5
210,38,1,1,faces\Slide4.bmp,5
210,39,1,1,faces\Slide1.bmp,5
210,40,1,1,faces\Slide17.bmp,5
211,2,0,0,faces\Slide4.bmp,1
211,3,0,1,faces\Slide18.bmp,1
211,4,0,1,faces\Slide5.bmp,1
211,5,0,0,faces\Slide3.bmp,1
211,6,0,1,faces\Slide9.bmp,1
211,7,0,1,faces\Slide13.bmp,1
211,8,0,1,faces\Slide15.bmp,1
211,9,0,0,faces\Slide16.bmp,1
211,10,0,1,faces\Slide20.bmp,1
211,11,0,1,faces\Slide6.bmp,1
211,12,0,1,faces\Slide2.bmp,1
211,13,0,1,faces\Slide11.bmp,1
211,14,0,1,faces\Slide14.bmp,1
211,15,0,1,faces\Slide12.bmp,1
211,16,0,1,faces\Slide7.bmp,1
211,17,0,1,faces\Slide17.bmp,1
211,18,0,1,faces\Slide19.bmp,1
211,19,0,1,faces\Slide8.bmp,1
211,20,0,0,faces\Slide10.bmp,1
211,21,1,1,faces\Slide17.bmp,1
211,22,1,1,faces\Slide11.bmp,1
211,23,1,1,faces\Slide4.bmp,1
211,24,1,1,faces\Slide2.bmp,1
211,25,1,1,faces\Slide3.bmp,1
211,26,1,1,faces\Slide19.bmp,1
211,27,1,1,faces\Slide1.bmp,1
211,28,1,1,faces\Slide8.bmp,1
211,29,1,1,faces\Slide18.bmp,1
211,30,1,1,faces\Slide15.bmp,1
211,31,1,1,faces\Slide20.bmp,1
211,32,1,0,faces\Slide10.bmp,1
211,33,1,0,faces\Slide16.bmp,1
211,34,1,1,faces\Slide7.bmp,1
211,35,1,1,faces\Slide12.bmp,1
211,36,1,1,faces\Slide9.bmp,1
211,37,1,1,faces\Slide6.bmp,1
211,38,1,1,faces\Slide13.bmp,1
211,39,1,1,faces\Slide14.bmp,1
211,40,1,1,faces\Slide5.bmp,1
212,1,0,1,faces\Slide13.bmp,2
