Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,load,maspref,vmaspref,nfcp,nfcn,fii,icp,icn,nfc,ic
82,1,1,50,22,3,3,Slide27.bmp,3863,1,7,0,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
82,1,1,37,21,1,1,Slide25.bmp,3129,1,9,0,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
82,1,1,27,17,1,1,Slide32.bmp,1353,6,0,1,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
82,1,1,36,14,5,5,Slide24.bmp,5971,6,5,0,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
82,1,1,10,13,8,8,Slide20.bmp,7039,6,8,0,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
82,1,1,14,9,9,9,Slide32.bmp,3335,2,0,1,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
82,1,1,11,6,7,7,Slide21.bmp,5474,2,3,0,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
82,1,1,24,5,3,3,Slide23.bmp,13893,2,7,0,6,7,16,18,6,-1,12
,,,,,,,,,,,,,,,,,,
83,1,1,66,41,3,3,Slide32.bmp,7212,4,0,7,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,11,38,5,5,Slide21.bmp,3021,4,5,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,62,37,7,7,Slide28.bmp,2589,4,7,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,53,33,6,6,Slide32.bmp,7120,6,0,6,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,49,30,7,7,Slide26.bmp,4787,6,7,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,63,29,3,3,Slide29.bmp,5313,6,7,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,27,17,5,5,Slide32.bmp,1511,1,0,5,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,23,14,7,7,Slide22.bmp,5497,1,7,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,36,13,6,6,Slide24.bmp,3893,1,6,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,14,9,6,6,Slide32.bmp,5424,2,0,4,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,10,6,4,4,Slide20.bmp,8655,2,4,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
83,1,1,50,5,6,6,Slide27.bmp,15963,2,4,0,7,5,17,15,10,2,5
,,,,,,,,,,,,,,,,,,
84,1,1,53,33,8,8,Slide32.bmp,1810,2,0,8,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,36,30,8,8,Slide24.bmp,4429,2,8,0,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,63,29,2,2,Slide29.bmp,2286,2,8,0,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,40,25,5,5,Slide32.bmp,4239,1,0,5,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,11,22,3,3,Slide21.bmp,3450,1,7,0,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,24,21,8,8,Slide23.bmp,3309,1,2,0,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,27,17,2,2,Slide32.bmp,1959,6,0,2,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,62,14,8,8,Slide28.bmp,9053,6,8,0,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
84,1,1,10,13,2,2,Slide20.bmp,3350,6,2,0,5,7,20,19,12,-2,7
,,,,,,,,,,,,,,,,,,
85,1,1,66,41,2,2,Slide32.bmp,1262,1,0,8,10,5,21,18,12,5,6
,,,,,,,,,,,,,,,,,,
85,1,1,63,38,3,3,Slide29.bmp,3020,1,7,0,10,5,21,18,12,5,6
,,,,,,,,,,,,,,,,,,
85,1,1,23,37,5,5,Slide22.bmp,6488,1,5,0,10,5,21,18,12,5,6
,,,,,,,,,,,,,,,,,,
85,1,1,27,17,8,8,Slide32.bmp,1936,2,0,8,10,5,21,18,12,5,6
,,,,,,,,,,,,,,,,,,
85,1,1,62,14,7,7,Slide28.bmp,4241,2,7,0,10,5,21,18,12,5,6
,,,,,,,,,,,,,,,,,,
85,1,1,10,13,5,5,Slide20.bmp,5474,2,5,0,10,5,21,18,12,5,6
,,,,,,,,,,,,,,,,,,
86,1,1,53,33,9,9,Slide32.bmp,2849,1,0,9,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,11,30,5,5,Slide21.bmp,28196,1,5,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,10,29,4,4,Slide20.bmp,8577,1,4,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,40,25,1,1,Slide32.bmp,4062,6,0,9,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,23,22,4,4,Slide22.bmp,7927,6,4,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,24,21,2,2,Slide23.bmp,4416,6,8,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,27,17,9,9,Slide32.bmp,5186,2,0,9,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,49,14,8,8,Slide26.bmp,6482,2,8,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,50,13,2,2,Slide27.bmp,6734,2,8,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,14,9,1,1,Slide32.bmp,3043,4,0,9,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,62,6,7,7,Slide28.bmp,7716,4,7,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
86,1,1,63,5,7,7,Slide29.bmp,23915,4,3,0,6,10,18,15,13,-4,2
,,,,,,,,,,,,,,,,,,
87,1,1,53,33,4,4,Slide32.bmp,1756,1,0,4,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,62,30,5,5,Slide28.bmp,12074,1,5,0,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,36,29,6,6,Slide24.bmp,15674,1,6,0,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,40,25,3,3,Slide32.bmp,2910,4,0,7,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,63,22,6,6,Slide29.bmp,9208,4,4,0,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,23,21,3,3,Slide22.bmp,5192,4,3,0,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,27,17,9,9,Slide32.bmp,5522,2,0,9,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,49,14,6,6,Slide26.bmp,8053,2,6,0,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
87,1,1,50,13,5,5,Slide27.bmp,7890,2,5,0,8,6,18,21,10,2,11
,,,,,,,,,,,,,,,,,,
88,1,1,66,41,4,4,Slide32.bmp,4265,6,0,6,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,36,38,6,6,Slide24.bmp,2974,6,6,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,63,37,3,3,Slide29.bmp,2499,6,7,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,53,33,4,4,Slide32.bmp,4005,1,0,4,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,49,30,9,9,Slide26.bmp,5441,1,9,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,37,29,3,3,Slide25.bmp,7951,1,7,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,40,25,7,7,Slide32.bmp,3451,4,0,3,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,62,22,9,9,Slide28.bmp,3944,4,9,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,24,21,6,6,Slide23.bmp,7879,4,4,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,27,17,4,4,Slide32.bmp,4965,7,0,4,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,11,14,4,4,Slide21.bmp,4570,7,6,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,10,13,2,2,Slide20.bmp,2448,7,2,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,14,9,7,7,Slide32.bmp,4907,2,0,3,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,23,6,3,3,Slide22.bmp,5848,2,3,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
88,1,1,50,5,9,9,Slide27.bmp,8769,2,1,0,11,6,9,11,12,5,-1
,,,,,,,,,,,,,,,,,,
89,1,1,66,41,1,1,Slide32.bmp,2934,1,0,9,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,10,38,8,8,Slide20.bmp,2090,1,8,0,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,11,37,2,2,Slide21.bmp,1892,1,8,0,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,40,25,4,4,Slide32.bmp,568,4,0,6,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,49,22,8,8,Slide26.bmp,4607,4,8,0,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,62,21,8,8,Slide28.bmp,3297,4,8,0,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,14,9,7,7,Slide32.bmp,3629,2,0,3,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,50,6,6,6,Slide27.bmp,9764,2,4,0,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
89,1,1,36,5,9,9,Slide24.bmp,12471,2,9,0,9,7,18,16,12,2,4
,,,,,,,,,,,,,,,,,,
90,1,1,66,41,2,2,Slide32.bmp,395,4,0,8,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,50,38,4,4,Slide27.bmp,2861,4,6,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,11,37,3,3,Slide21.bmp,3578,4,7,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,53,33,3,3,Slide32.bmp,893,7,0,3,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,10,30,8,8,Slide20.bmp,5771,7,8,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,37,29,2,2,Slide25.bmp,2984,7,8,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,27,17,4,4,Slide32.bmp,1233,1,0,4,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,24,14,2,2,Slide23.bmp,5880,1,8,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,36,13,6,6,Slide24.bmp,4274,1,6,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,14,9,8,8,Slide32.bmp,3016,2,0,2,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,63,6,2,2,Slide29.bmp,5790,2,8,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
90,1,1,49,5,8,8,Slide26.bmp,5701,2,8,0,4,6,15,19,10,-2,9
,,,,,,,,,,,,,,,,,,
91,1,1,53,33,5,5,Slide32.bmp,2971,7,0,5,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,24,30,3,3,Slide23.bmp,3190,7,7,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,11,29,6,6,Slide21.bmp,6450,7,4,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,40,25,4,4,Slide32.bmp,1902,2,0,6,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,37,22,3,3,Slide25.bmp,4565,2,7,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,36,21,7,7,Slide24.bmp,3272,2,7,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,27,17,7,7,Slide32.bmp,2554,4,0,7,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,62,14,7,7,Slide28.bmp,4752,4,7,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,10,13,4,4,Slide20.bmp,7404,4,4,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,14,9,7,7,Slide32.bmp,4961,1,0,3,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,23,6,3,3,Slide22.bmp,3501,1,3,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
91,1,1,50,5,8,8,Slide27.bmp,6725,1,2,0,9,5,15,22,8,4,14
,,,,,,,,,,,,,,,,,,
92,1,1,66,41,3,3,Slide32.bmp,786,2,0,7,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,23,38,6,6,Slide22.bmp,3345,2,6,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,50,37,4,4,Slide27.bmp,4291,2,6,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,53,33,5,5,Slide32.bmp,1086,7,0,5,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,11,30,3,3,Slide21.bmp,981,7,7,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,63,29,3,3,Slide29.bmp,2328,7,7,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,40,25,3,3,Slide32.bmp,1565,4,0,7,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,36,22,8,8,Slide24.bmp,1754,4,8,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,24,21,4,4,Slide23.bmp,2421,4,6,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,27,17,3,3,Slide32.bmp,2752,1,0,3,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,62,14,8,8,Slide28.bmp,6250,1,8,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,10,13,3,3,Slide20.bmp,5527,1,3,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,14,9,7,7,Slide32.bmp,2853,6,0,3,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,37,6,6,6,Slide25.bmp,7057,6,4,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
92,1,1,49,5,7,7,Slide26.bmp,7202,6,7,0,9,6,20,12,16,3,-4
,,,,,,,,,,,,,,,,,,
93,1,1,53,33,8,8,Slide32.bmp,888,1,0,8,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,62,30,6,6,Slide28.bmp,3049,1,6,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,11,29,7,7,Slide21.bmp,3106,1,3,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,40,25,3,3,Slide32.bmp,516,2,0,7,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,36,22,4,4,Slide24.bmp,7870,2,4,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,50,21,8,8,Slide27.bmp,4283,2,2,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,27,17,5,5,Slide32.bmp,1536,6,0,5,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,63,14,8,8,Slide29.bmp,7829,6,2,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,23,13,3,3,Slide22.bmp,2996,6,3,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,14,9,3,3,Slide32.bmp,6173,4,0,7,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,24,6,8,8,Slide23.bmp,11684,4,2,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
93,1,1,49,5,1,1,Slide26.bmp,2165,4,1,0,10,4,17,19,20,6,-1
,,,,,,,,,,,,,,,,,,
94,1,1,53,33,8,8,Slide32.bmp,3063,2,0,8,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,49,30,4,4,Slide26.bmp,7573,2,4,0,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,10,29,3,3,Slide20.bmp,3606,2,3,0,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,27,17,8,8,Slide32.bmp,3433,1,0,8,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,24,14,2,2,Slide23.bmp,7834,1,8,0,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,11,13,3,3,Slide21.bmp,30520,1,7,0,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,14,9,2,2,Slide32.bmp,8477,4,0,8,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,50,6,9,9,Slide27.bmp,14915,4,1,0,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
94,1,1,37,5,5,5,Slide25.bmp,23066,4,5,0,6,7,23,18,14,-1,4
,,,,,,,,,,,,,,,,,,
95,1,1,66,41,4,4,Slide32.bmp,372,2,0,6,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,10,38,4,4,Slide20.bmp,3431,2,4,0,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,36,37,7,7,Slide24.bmp,2022,2,7,0,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,53,33,7,7,Slide32.bmp,1709,4,0,7,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,11,30,6,6,Slide21.bmp,2563,4,4,0,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,62,29,4,4,Slide28.bmp,10293,4,4,0,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,40,25,6,6,Slide32.bmp,1702,1,0,4,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,37,22,6,6,Slide25.bmp,3995,1,4,0,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
95,1,1,23,21,4,4,Slide22.bmp,9204,1,4,0,4,7,16,16,6,-3,10
,,,,,,,,,,,,,,,,,,
96,1,1,66,41,7,7,Slide32.bmp,5088,6,0,3,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,62,38,6,6,Slide28.bmp,3623,6,6,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,50,37,4,4,Slide27.bmp,4393,6,6,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,40,25,1,1,Slide32.bmp,839,1,0,9,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,37,22,5,5,Slide25.bmp,6355,1,5,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,49,21,7,7,Slide26.bmp,2572,1,7,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,27,17,5,5,Slide32.bmp,6369,2,0,5,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,63,14,4,4,Slide29.bmp,5596,2,6,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,10,13,4,4,Slide20.bmp,4982,2,4,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,14,9,3,3,Slide32.bmp,5299,7,0,7,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,24,6,9,9,Slide23.bmp,8084,7,1,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
96,1,1,11,5,5,5,Slide21.bmp,8907,7,5,0,9,3,15,15,10,6,5
,,,,,,,,,,,,,,,,,,
97,1,1,66,41,1,1,Slide32.bmp,394,1,0,9,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,10,38,5,5,Slide20.bmp,2679,1,5,0,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,37,37,3,3,Slide25.bmp,2834,1,7,0,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,53,33,1,1,Slide32.bmp,425,2,0,1,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,36,30,5,5,Slide24.bmp,2329,2,5,0,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,49,29,8,8,Slide26.bmp,2763,2,8,0,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,14,9,8,8,Slide32.bmp,4479,6,0,2,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,11,6,7,7,Slide21.bmp,5506,6,3,0,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
97,1,1,23,5,4,4,Slide22.bmp,16054,6,4,0,4,6,23,13,18,-2,-5
,,,,,,,,,,,,,,,,,,
98,1,1,66,41,2,2,Slide32.bmp,1358,4,0,8,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,36,38,7,7,Slide24.bmp,2761,4,7,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,63,37,8,8,Slide29.bmp,6208,4,2,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,53,33,6,6,Slide32.bmp,1095,1,0,6,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,23,30,3,3,Slide22.bmp,2836,1,3,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,24,29,5,5,Slide23.bmp,8689,1,5,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,40,25,1,1,Slide32.bmp,566,6,0,9,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,50,22,7,7,Slide27.bmp,5184,6,3,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,10,21,3,3,Slide20.bmp,3798,6,3,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,27,17,5,5,Slide32.bmp,680,2,0,5,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,37,14,3,3,Slide25.bmp,4577,2,7,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
98,1,1,11,13,5,5,Slide21.bmp,5600,2,5,0,7,5,22,17,16,2,1
,,,,,,,,,,,,,,,,,,
99,1,1,66,41,1,1,Slide32.bmp,1278,6,0,9,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,24,38,2,2,Slide23.bmp,1766,6,8,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,10,37,2,2,Slide20.bmp,2253,6,2,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,53,33,8,8,Slide32.bmp,490,1,0,8,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,62,30,7,7,Slide28.bmp,4888,1,7,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,11,29,7,7,Slide21.bmp,4783,1,3,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,40,25,4,4,Slide32.bmp,994,7,0,6,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,37,22,3,3,Slide25.bmp,2321,7,7,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,50,21,4,4,Slide27.bmp,4190,7,6,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,27,17,7,7,Slide32.bmp,2069,2,0,7,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,23,14,3,3,Slide22.bmp,3771,2,3,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,49,13,8,8,Slide26.bmp,3731,2,8,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,14,9,3,3,Slide32.bmp,2749,4,0,7,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,63,6,1,1,Slide29.bmp,3991,4,9,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
99,1,1,36,5,5,5,Slide24.bmp,9767,4,5,0,4,8,18,19,9,-4,10
,,,,,,,,,,,,,,,,,,
100,1,1,66,41,3,3,Slide32.bmp,1562,2,0,7,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,63,38,8,8,Slide29.bmp,5720,2,2,0,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,62,37,7,7,Slide28.bmp,3189,2,7,0,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,53,33,7,7,Slide32.bmp,1803,1,0,7,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,24,30,3,3,Slide23.bmp,5066,1,7,0,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,36,29,4,4,Slide24.bmp,4430,1,4,0,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,27,17,3,3,Slide32.bmp,4884,4,0,3,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,49,14,3,3,Slide26.bmp,6522,4,3,0,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
100,1,1,37,13,7,7,Slide25.bmp,6284,4,3,0,4,8,18,15,16,-4,-1
,,,,,,,,,,,,,,,,,,
101,1,1,66,41,5,5,Slide32.bmp,394,2,0,5,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
101,1,1,23,38,5,5,Slide22.bmp,1836,2,5,0,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
101,1,1,63,37,2,2,Slide29.bmp,2387,2,8,0,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
101,1,1,27,17,8,8,Slide32.bmp,733,4,0,8,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
101,1,1,49,14,6,6,Slide26.bmp,4315,4,6,0,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
101,1,1,24,13,8,8,Slide23.bmp,3463,4,2,0,8,6,19,16,8,2,8
,,,,,,,,,,,,,,,,,,
