Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct
17,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,7876,TRUE
17,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,549,FALSE
17,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,3676,TRUE
17,1,1,4,21,1,1,mfaces\Slide1.bmp,1311,TRUE
17,1,1,5,13,1,1,mfaces\Slide2.bmp,1041,TRUE
17,1,1,6,19,9,9,mfaces\Slide3.bmp,945,FALSE
17,1,1,7,12,1,1,mfaces\Slide4.bmp,1179,TRUE
17,1,1,8,14,9,9,mfaces\Slide5.bmp,1184,FALSE
17,1,1,9,5,1,1,mfaces\Slide6.bmp,1644,TRUE
17,1,1,10,20,9,9,mfaces\Slide7.bmp,1104,FALSE
17,1,1,11,22,9,9,mfaces\Slide8.bmp,1658,FALSE
17,1,1,12,6,9,9,mfaces\Slide9.bmp,1662,FALSE
17,1,1,13,24,1,1,mfaces\Slide10.bmp,1594,TRUE
17,1,1,14,7,1,1,mfaces\Slide11.bmp,1596,TRUE
17,1,1,15,8,1,1,mfaces\Slide12.bmp,1658,TRUE
17,1,1,16,16,1,1,mfaces\Slide13.bmp,1481,TRUE
17,1,1,17,10,9,9,mfaces\Slide14.bmp,1338,FALSE
17,1,1,18,17,1,1,mfaces\Slide15.bmp,1120,TRUE
17,1,1,19,18,9,9,mfaces\Slide16.bmp,1034,FALSE
17,1,1,20,11,1,1,mfaces\Slide17.bmp,1188,TRUE
17,1,1,21,23,9,9,mfaces\Slide18.bmp,1717,FALSE
17,1,1,22,15,1,1,mfaces\Slide19.bmp,1146,TRUE
17,1,1,23,9,-1,-1,mfaces\Slide20.bmp,2001,FALSE
17,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,2567,TRUE
17,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,6258,TRUE
17,1,1,51,65,9,9,mfaces\Slide1.bmp,1085,FALSE
17,1,1,52,68,1,1,mfaces\Slide2.bmp,1005,TRUE
17,1,1,53,66,9,9,mfaces\Slide3.bmp,870,FALSE
17,1,1,54,69,1,1,mfaces\Slide4.bmp,908,TRUE
17,1,1,55,57,9,9,mfaces\Slide5.bmp,1245,FALSE
17,1,1,56,52,1,1,mfaces\Slide6.bmp,1289,TRUE
17,1,1,57,62,9,9,mfaces\Slide7.bmp,1228,FALSE
17,1,1,58,64,1,1,mfaces\Slide8.bmp,1140,TRUE
17,1,1,59,67,9,9,mfaces\Slide9.bmp,1221,FALSE
17,1,1,60,56,1,1,mfaces\Slide10.bmp,1063,TRUE
17,1,1,61,54,1,1,mfaces\Slide11.bmp,1131,TRUE
17,1,1,62,61,9,9,mfaces\Slide12.bmp,765,FALSE
17,1,1,63,51,1,1,mfaces\Slide13.bmp,1380,TRUE
17,1,1,64,70,9,9,mfaces\Slide14.bmp,1085,FALSE
17,1,1,65,58,1,1,mfaces\Slide15.bmp,1082,TRUE
17,1,1,66,55,9,9,mfaces\Slide16.bmp,964,FALSE
17,1,1,67,59,1,1,mfaces\Slide17.bmp,1222,TRUE
17,1,1,68,53,9,9,mfaces\Slide18.bmp,903,FALSE
17,1,1,69,60,1,1,mfaces\Slide19.bmp,1180,TRUE
17,1,1,70,63,9,9,mfaces\Slide20.bmp,1178,FALSE
17,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,2099,TRUE
17,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,16436,TRUE
17,1,1,119,99,1,1,Slide32.bmp,1578,TRUE
17,1,1,122,102,9,9,Slide32.bmp,802,FALSE
17,1,1,125,105,1,1,Slide32.bmp,382,TRUE
17,1,1,128,108,9,9,Slide32.bmp,201,FALSE
17,1,1,131,111,1,1,Slide32.bmp,675,TRUE
17,1,1,134,114,1,1,Slide32.bmp,541,TRUE
17,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,1292,TRUE
17,1,1,136,116,57,SPACE,surveys\Slide2.bmp,12596,TRUE
17,1,1,137,117,1,1,surveys\Slide3.bmp,2638,TRUE
17,1,1,138,118,1,1,surveys\Slide4.bmp,797,TRUE
17,1,1,139,119,1,1,surveys\Slide5.bmp,671,TRUE
17,1,1,140,120,1,1,surveys\Slide6.bmp,1728,TRUE
17,1,1,141,121,1,1,surveys\Slide7.bmp,1481,TRUE
17,1,1,142,122,3,3,surveys\Slide8.bmp,2985,FALSE
17,1,1,143,123,1,1,surveys\Slide9.bmp,916,TRUE
17,1,1,144,124,2,2,surveys\Slide10.bmp,3421,FALSE
17,1,1,145,125,57,SPACE,surveys\Slide11.bmp,4402,TRUE
17,1,1,146,126,5,5,surveys\Slide12.bmp,10612,FALSE
17,1,1,147,127,2,2,surveys\Slide13.bmp,7478,FALSE
17,1,1,148,128,6,6,surveys\Slide14.bmp,6549,FALSE
17,1,1,149,129,4,4,surveys\Slide15.bmp,11078,FALSE
17,1,1,150,130,2,2,surveys\Slide16.bmp,6081,FALSE
17,1,1,151,131,5,5,surveys\Slide17.bmp,13021,FALSE
17,1,1,152,132,2,2,surveys\Slide18.bmp,6206,FALSE
17,1,1,153,133,5,5,surveys\Slide19.bmp,7544,FALSE
17,1,1,154,134,2,2,surveys\Slide20.bmp,7246,FALSE
17,1,1,155,135,5,5,surveys\Slide21.bmp,8279,FALSE
17,1,1,156,136,57,SPACE,surveys\Slide22.bmp,6620,TRUE
17,1,1,157,137,2,2,surveys\Slide23.bmp,6096,FALSE
17,1,1,158,138,2,2,surveys\Slide24.bmp,3970,FALSE
17,1,1,159,139,1,1,surveys\Slide25.bmp,8072,TRUE
17,1,1,160,140,3,3,surveys\Slide26.bmp,6357,FALSE
17,1,1,161,141,4,4,surveys\Slide27.bmp,4423,FALSE
17,1,1,162,142,6,6,surveys\Slide28.bmp,5989,FALSE
17,1,1,163,143,4,4,surveys\Slide29.bmp,16166,FALSE
17,1,1,164,144,2,2,surveys\Slide30.bmp,4804,FALSE
17,1,1,165,145,3,3,surveys\Slide31.bmp,8014,FALSE
17,1,1,166,146,57,SPACE,surveys\Slide32.bmp,1604,TRUE
17,1,1,167,147,-1,18,What is your age (in years)?,7439,TRUE
17,1,1,168,148,1,1,surveys\Slide34.bmp,3676,TRUE
17,1,1,169,149,2,2,surveys\Slide35.bmp,1526,FALSE
17,1,1,170,150,2,2,surveys\Slide36.bmp,6907,FALSE
17,1,1,178,151,57,SPACE,Please see experimenter,4704901,TRUE
18,1,1,1,1,57,SPACE,Please wait for instructions,71916,TRUE
18,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,19574,TRUE
18,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,1032,FALSE
18,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,4258,TRUE
18,1,1,4,15,9,9,mfaces\Slide1.bmp,1030,FALSE
18,1,1,5,5,1,1,mfaces\Slide2.bmp,1407,TRUE
18,1,1,6,20,9,9,mfaces\Slide3.bmp,1024,FALSE
18,1,1,7,17,1,1,mfaces\Slide4.bmp,864,TRUE
18,1,1,8,16,9,9,mfaces\Slide5.bmp,889,FALSE
18,1,1,9,13,1,1,mfaces\Slide6.bmp,899,TRUE
18,1,1,10,11,9,9,mfaces\Slide7.bmp,869,FALSE
18,1,1,11,12,1,1,mfaces\Slide8.bmp,945,TRUE
18,1,1,12,21,9,9,mfaces\Slide9.bmp,945,FALSE
18,1,1,13,7,1,1,mfaces\Slide10.bmp,1394,TRUE
18,1,1,14,14,1,1,mfaces\Slide11.bmp,1220,TRUE
18,1,1,15,9,9,9,mfaces\Slide12.bmp,1436,FALSE
18,1,1,16,6,1,1,mfaces\Slide13.bmp,943,TRUE
18,1,1,17,22,9,9,mfaces\Slide14.bmp,1442,FALSE
18,1,1,18,10,1,1,mfaces\Slide15.bmp,1111,TRUE
18,1,1,19,8,1,1,mfaces\Slide16.bmp,1331,TRUE
18,1,1,20,24,1,1,mfaces\Slide17.bmp,1303,TRUE
18,1,1,21,23,9,9,mfaces\Slide18.bmp,966,FALSE
18,1,1,22,19,1,1,mfaces\Slide19.bmp,1027,TRUE
18,1,1,23,18,9,9,mfaces\Slide20.bmp,844,FALSE
18,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,3757,TRUE
18,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,6592,TRUE
18,1,1,51,70,9,9,mfaces\Slide1.bmp,1099,FALSE
18,1,1,52,63,1,1,mfaces\Slide2.bmp,1046,TRUE
18,1,1,53,69,9,9,mfaces\Slide3.bmp,717,FALSE
18,1,1,54,59,1,1,mfaces\Slide4.bmp,1080,TRUE
18,1,1,55,58,9,9,mfaces\Slide5.bmp,1362,FALSE
18,1,1,56,54,1,1,mfaces\Slide6.bmp,949,TRUE
18,1,1,57,60,9,9,mfaces\Slide7.bmp,846,FALSE
18,1,1,58,55,1,1,mfaces\Slide8.bmp,1035,TRUE
18,1,1,59,61,9,9,mfaces\Slide9.bmp,965,FALSE
18,1,1,60,66,1,1,mfaces\Slide10.bmp,724,TRUE
18,1,1,61,52,1,1,mfaces\Slide11.bmp,951,TRUE
18,1,1,62,65,9,9,mfaces\Slide12.bmp,750,FALSE
18,1,1,63,64,1,1,mfaces\Slide13.bmp,846,TRUE
18,1,1,64,51,9,9,mfaces\Slide14.bmp,1100,FALSE
18,1,1,65,56,1,1,mfaces\Slide15.bmp,864,TRUE
18,1,1,66,68,9,9,mfaces\Slide16.bmp,845,FALSE
18,1,1,67,57,1,1,mfaces\Slide17.bmp,1011,TRUE
18,1,1,68,53,9,9,mfaces\Slide18.bmp,893,FALSE
18,1,1,69,67,1,1,mfaces\Slide19.bmp,786,TRUE
18,1,1,70,62,1,1,mfaces\Slide20.bmp,845,TRUE
18,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,4026,TRUE
18,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,27936,TRUE
18,1,1,119,99,1,1,Slide32.bmp,612,TRUE
18,1,1,122,102,9,9,Slide32.bmp,284,FALSE
18,1,1,125,105,1,1,Slide32.bmp,261,TRUE
18,1,1,128,108,5,5,Slide32.bmp,694,FALSE
18,1,1,131,111,1,1,Slide32.bmp,265,TRUE
18,1,1,134,114,5,5,Slide32.bmp,396,FALSE
18,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,2287,TRUE
18,1,1,136,116,3,3,surveys\Slide2.bmp,8707,TRUE
18,1,1,137,117,1,1,surveys\Slide3.bmp,2152,TRUE
18,1,1,138,118,1,1,surveys\Slide4.bmp,1053,TRUE
18,1,1,139,119,1,1,surveys\Slide5.bmp,618,TRUE
18,1,1,140,120,1,1,surveys\Slide6.bmp,1905,TRUE
18,1,1,141,121,1,1,surveys\Slide7.bmp,991,TRUE
18,1,1,142,122,3,3,surveys\Slide8.bmp,3849,FALSE
18,1,1,143,123,1,1,surveys\Slide9.bmp,835,TRUE
18,1,1,144,124,1,1,surveys\Slide10.bmp,847,TRUE
18,1,1,145,125,57,SPACE,surveys\Slide11.bmp,7316,TRUE
18,1,1,146,126,6,6,surveys\Slide12.bmp,14038,FALSE
18,1,1,147,127,5,5,surveys\Slide13.bmp,7734,FALSE
18,1,1,148,128,5,5,surveys\Slide14.bmp,9420,FALSE
18,1,1,149,129,6,6,surveys\Slide15.bmp,6527,FALSE
18,1,1,150,130,4,4,surveys\Slide16.bmp,9368,FALSE
18,1,1,151,131,5,5,surveys\Slide17.bmp,8137,FALSE
18,1,1,152,132,2,2,surveys\Slide18.bmp,9069,FALSE
18,1,1,153,133,5,5,surveys\Slide19.bmp,7683,FALSE
18,1,1,154,134,6,6,surveys\Slide20.bmp,10509,FALSE
18,1,1,155,135,5,5,surveys\Slide21.bmp,8842,FALSE
18,1,1,156,136,57,SPACE,surveys\Slide22.bmp,5947,TRUE
18,1,1,157,137,8,8,surveys\Slide23.bmp,9158,FALSE
18,1,1,158,138,6,6,surveys\Slide24.bmp,9020,FALSE
18,1,1,159,139,6,6,surveys\Slide25.bmp,6856,FALSE
18,1,1,160,140,7,7,surveys\Slide26.bmp,6606,FALSE
18,1,1,161,141,6,6,surveys\Slide27.bmp,6728,FALSE
18,1,1,162,142,2,2,surveys\Slide28.bmp,6143,FALSE
18,1,1,163,143,9,9,surveys\Slide29.bmp,10161,FALSE
18,1,1,164,144,7,7,surveys\Slide30.bmp,9345,FALSE
18,1,1,165,145,9,9,surveys\Slide31.bmp,7620,FALSE
18,1,1,166,146,57,SPACE,surveys\Slide32.bmp,2393,TRUE
18,1,1,167,147,-1,19,What is your age (in years)?,5923,TRUE
18,1,1,168,148,1,1,surveys\Slide34.bmp,2955,TRUE
18,1,1,169,149,2,2,surveys\Slide35.bmp,2778,FALSE
18,1,1,170,150,2,2,surveys\Slide36.bmp,2720,FALSE
18,1,1,178,151,57,SPACE,Please see experimenter,2579185,TRUE
19,1,1,1,1,57,SPACE,Please wait for instructions,51654,TRUE
19,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,10320,TRUE
19,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,287,FALSE
19,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,2466,TRUE
19,1,1,4,7,1,1,mfaces\Slide1.bmp,1061,TRUE
19,1,1,5,11,1,1,mfaces\Slide2.bmp,795,TRUE
19,1,1,6,12,1,1,mfaces\Slide3.bmp,1065,TRUE
19,1,1,7,16,1,1,mfaces\Slide4.bmp,806,TRUE
19,1,1,8,8,1,1,mfaces\Slide5.bmp,1120,TRUE
19,1,1,9,23,1,1,mfaces\Slide6.bmp,995,TRUE
19,1,1,10,10,9,9,mfaces\Slide7.bmp,911,FALSE
19,1,1,11,24,1,1,mfaces\Slide8.bmp,1054,TRUE
19,1,1,12,14,9,9,mfaces\Slide9.bmp,971,FALSE
19,1,1,13,21,9,9,mfaces\Slide10.bmp,1661,FALSE
19,1,1,14,20,9,9,mfaces\Slide11.bmp,1307,FALSE
19,1,1,15,15,9,9,mfaces\Slide12.bmp,827,FALSE
19,1,1,16,13,9,9,mfaces\Slide13.bmp,1443,FALSE
19,1,1,17,17,1,1,mfaces\Slide14.bmp,1391,TRUE
19,1,1,18,9,1,1,mfaces\Slide15.bmp,1246,TRUE
19,1,1,19,22,9,9,mfaces\Slide16.bmp,1950,FALSE
19,1,1,20,6,-1,-1,mfaces\Slide17.bmp,2001,FALSE
19,1,1,21,19,9,9,mfaces\Slide18.bmp,1465,FALSE
19,1,1,22,18,1,1,mfaces\Slide19.bmp,1451,TRUE
19,1,1,23,5,1,1,mfaces\Slide20.bmp,1731,TRUE
19,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,2602,TRUE
19,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,5359,TRUE
19,1,1,51,55,9,9,mfaces\Slide1.bmp,977,FALSE
19,1,1,52,56,1,1,mfaces\Slide2.bmp,973,TRUE
19,1,1,53,63,1,1,mfaces\Slide3.bmp,1412,TRUE
19,1,1,54,60,1,1,mfaces\Slide4.bmp,1131,TRUE
19,1,1,55,58,9,9,mfaces\Slide5.bmp,978,FALSE
19,1,1,56,59,1,1,mfaces\Slide6.bmp,1309,TRUE
19,1,1,57,67,9,9,mfaces\Slide7.bmp,1119,FALSE
19,1,1,58,64,1,1,mfaces\Slide8.bmp,932,TRUE
19,1,1,59,53,9,9,mfaces\Slide9.bmp,886,FALSE
19,1,1,60,68,1,1,mfaces\Slide10.bmp,1027,TRUE
19,1,1,61,51,9,9,mfaces\Slide11.bmp,1471,FALSE
19,1,1,62,57,9,9,mfaces\Slide12.bmp,789,FALSE
19,1,1,63,54,9,9,mfaces\Slide13.bmp,944,FALSE
19,1,1,64,52,9,9,mfaces\Slide14.bmp,1020,FALSE
19,1,1,65,62,1,1,mfaces\Slide15.bmp,1132,TRUE
19,1,1,66,69,9,9,mfaces\Slide16.bmp,1311,FALSE
19,1,1,67,65,1,1,mfaces\Slide17.bmp,1044,TRUE
19,1,1,68,70,9,9,mfaces\Slide18.bmp,976,FALSE
19,1,1,69,61,9,9,mfaces\Slide19.bmp,1826,FALSE
19,1,1,70,66,1,1,mfaces\Slide20.bmp,1154,TRUE
19,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,2264,TRUE
19,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,17117,TRUE
19,1,1,119,99,9,9,Slide32.bmp,1772,FALSE
19,1,1,122,102,8,8,Slide32.bmp,418,FALSE
19,1,1,125,105,1,1,Slide32.bmp,261,TRUE
19,1,1,128,108,9,9,Slide32.bmp,264,FALSE
19,1,1,131,111,5,5,Slide32.bmp,218,FALSE
19,1,1,134,114,1,1,Slide32.bmp,254,TRUE
19,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,2023,TRUE
19,1,1,136,116,57,SPACE,surveys\Slide2.bmp,6365,TRUE
19,1,1,137,117,1,1,surveys\Slide3.bmp,1673,TRUE
19,1,1,138,118,1,1,surveys\Slide4.bmp,1673,TRUE
19,1,1,139,119,1,1,surveys\Slide5.bmp,1707,TRUE
19,1,1,140,120,2,2,surveys\Slide6.bmp,1993,FALSE
19,1,1,141,121,1,1,surveys\Slide7.bmp,1708,TRUE
19,1,1,142,122,3,3,surveys\Slide8.bmp,2986,FALSE
19,1,1,143,123,1,1,surveys\Slide9.bmp,1558,TRUE
19,1,1,144,124,5,5,surveys\Slide10.bmp,1816,FALSE
19,1,1,145,125,57,SPACE,surveys\Slide11.bmp,4384,TRUE
19,1,1,146,126,7,7,surveys\Slide12.bmp,13499,FALSE
19,1,1,147,127,5,5,surveys\Slide13.bmp,6930,FALSE
19,1,1,148,128,6,6,surveys\Slide14.bmp,7159,FALSE
19,1,1,149,129,3,3,surveys\Slide15.bmp,6826,FALSE
19,1,1,150,130,1,1,surveys\Slide16.bmp,6052,TRUE
19,1,1,151,131,3,3,surveys\Slide17.bmp,12009,FALSE
19,1,1,152,132,4,4,surveys\Slide18.bmp,9486,FALSE
19,1,1,153,133,2,2,surveys\Slide19.bmp,7822,FALSE
19,1,1,154,134,7,7,surveys\Slide20.bmp,10641,FALSE
19,1,1,155,135,5,5,surveys\Slide21.bmp,12269,FALSE
19,1,1,156,136,57,SPACE,surveys\Slide22.bmp,7528,TRUE
19,1,1,157,137,1,1,surveys\Slide23.bmp,5151,TRUE
19,1,1,158,138,1,1,surveys\Slide24.bmp,9811,TRUE
19,1,1,159,139,1,1,surveys\Slide25.bmp,6706,TRUE
19,1,1,160,140,5,5,surveys\Slide26.bmp,7322,FALSE
19,1,1,161,141,2,2,surveys\Slide27.bmp,7918,FALSE
19,1,1,162,142,2,2,surveys\Slide28.bmp,10151,FALSE
19,1,1,163,143,2,2,surveys\Slide29.bmp,6814,FALSE
19,1,1,164,144,4,4,surveys\Slide30.bmp,7281,FALSE
19,1,1,165,145,3,3,surveys\Slide31.bmp,9009,FALSE
19,1,1,166,146,57,SPACE,surveys\Slide32.bmp,1393,TRUE
19,1,1,167,147,-1,20,What is your age (in years)?,2603,TRUE
19,1,1,168,148,2,2,surveys\Slide34.bmp,2358,FALSE
19,1,1,169,149,1,1,surveys\Slide35.bmp,2719,TRUE
19,1,1,170,150,1,1,surveys\Slide36.bmp,1631,TRUE
19,1,1,178,151,57,SPACE,Please see experimenter,1169509,TRUE
20,1,1,1,1,57,SPACE,Please wait for instructions,59560,TRUE
20,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,12219,TRUE
20,1,1,3,3,1,1,instructionfollowup\Slide2.bmp,853,TRUE
20,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,7053,TRUE
20,1,1,4,13,9,9,mfaces\Slide1.bmp,1257,FALSE
20,1,1,5,23,1,1,mfaces\Slide2.bmp,961,TRUE
20,1,1,6,20,9,9,mfaces\Slide3.bmp,961,FALSE
20,1,1,7,22,1,1,mfaces\Slide4.bmp,865,TRUE
20,1,1,8,15,9,9,mfaces\Slide5.bmp,1011,FALSE
20,1,1,9,24,1,1,mfaces\Slide6.bmp,1100,TRUE
20,1,1,10,10,9,9,mfaces\Slide7.bmp,1464,FALSE
20,1,1,11,21,9,9,mfaces\Slide8.bmp,884,FALSE
20,1,1,12,9,9,9,mfaces\Slide9.bmp,1230,FALSE
20,1,1,13,17,1,1,mfaces\Slide10.bmp,1032,TRUE
20,1,1,14,12,1,1,mfaces\Slide11.bmp,1145,TRUE
20,1,1,15,11,9,9,mfaces\Slide12.bmp,984,FALSE
20,1,1,16,14,9,9,mfaces\Slide13.bmp,1081,FALSE
20,1,1,17,19,9,9,mfaces\Slide14.bmp,924,FALSE
20,1,1,18,5,1,1,mfaces\Slide15.bmp,1443,TRUE
20,1,1,19,6,9,9,mfaces\Slide16.bmp,1216,FALSE
20,1,1,20,16,9,9,mfaces\Slide17.bmp,1303,FALSE
20,1,1,21,8,9,9,mfaces\Slide18.bmp,1410,FALSE
20,1,1,22,18,1,1,mfaces\Slide19.bmp,900,TRUE
20,1,1,23,7,9,9,mfaces\Slide20.bmp,1479,FALSE
20,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,4966,TRUE
20,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,7118,TRUE
20,1,1,51,67,1,1,mfaces\Slide1.bmp,591,TRUE
20,1,1,52,55,1,1,mfaces\Slide2.bmp,727,TRUE
20,1,1,53,57,1,1,mfaces\Slide3.bmp,1134,TRUE
20,1,1,54,64,1,1,mfaces\Slide4.bmp,655,TRUE
20,1,1,55,63,9,9,mfaces\Slide5.bmp,742,FALSE
20,1,1,56,65,1,1,mfaces\Slide6.bmp,804,TRUE
20,1,1,57,54,9,9,mfaces\Slide7.bmp,970,FALSE
20,1,1,58,61,1,1,mfaces\Slide8.bmp,968,TRUE
20,1,1,59,53,9,9,mfaces\Slide9.bmp,826,FALSE
20,1,1,60,51,1,1,mfaces\Slide10.bmp,897,TRUE
20,1,1,61,60,1,1,mfaces\Slide11.bmp,1051,TRUE
20,1,1,62,66,9,9,mfaces\Slide12.bmp,762,FALSE
20,1,1,63,56,1,1,mfaces\Slide13.bmp,1262,TRUE
20,1,1,64,62,1,1,mfaces\Slide14.bmp,1302,TRUE
20,1,1,65,70,9,9,mfaces\Slide15.bmp,691,FALSE
20,1,1,66,52,9,9,mfaces\Slide16.bmp,786,FALSE
20,1,1,67,68,1,1,mfaces\Slide17.bmp,674,TRUE
20,1,1,68,59,9,9,mfaces\Slide18.bmp,752,FALSE
20,1,1,69,69,1,1,mfaces\Slide19.bmp,773,TRUE
20,1,1,70,58,9,9,mfaces\Slide20.bmp,762,FALSE
20,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,3827,TRUE
20,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,23826,TRUE
20,1,1,119,99,1,1,Slide32.bmp,3715,TRUE
20,1,1,122,102,9,9,Slide32.bmp,1390,FALSE
20,1,1,125,105,1,1,Slide32.bmp,450,TRUE
20,1,1,128,108,9,9,Slide32.bmp,434,FALSE
20,1,1,131,111,1,1,Slide32.bmp,518,TRUE
20,1,1,134,114,1,1,Slide32.bmp,347,TRUE
20,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,2705,TRUE
20,1,1,136,116,1,1,surveys\Slide2.bmp,6372,TRUE
20,1,1,137,117,1,1,surveys\Slide3.bmp,2425,TRUE
20,1,1,138,118,1,1,surveys\Slide4.bmp,1116,TRUE
20,1,1,139,119,1,1,surveys\Slide5.bmp,1005,TRUE
20,1,1,140,120,1,1,surveys\Slide6.bmp,1320,TRUE
20,1,1,141,121,1,1,surveys\Slide7.bmp,1183,TRUE
20,1,1,142,122,3,3,surveys\Slide8.bmp,2668,FALSE
20,1,1,143,123,1,1,surveys\Slide9.bmp,2735,TRUE
20,1,1,144,124,2,2,surveys\Slide10.bmp,2239,FALSE
20,1,1,145,125,57,SPACE,surveys\Slide11.bmp,7726,TRUE
20,1,1,146,126,5,5,surveys\Slide12.bmp,17316,FALSE
20,1,1,147,127,7,7,surveys\Slide13.bmp,7279,FALSE
20,1,1,148,128,7,7,surveys\Slide14.bmp,6168,FALSE
20,1,1,149,129,7,7,surveys\Slide15.bmp,7218,FALSE
20,1,1,150,130,1,1,surveys\Slide16.bmp,9229,TRUE
20,1,1,151,131,7,7,surveys\Slide17.bmp,8079,FALSE
20,1,1,152,132,4,4,surveys\Slide18.bmp,11799,FALSE
20,1,1,153,133,7,7,surveys\Slide19.bmp,7415,FALSE
20,1,1,154,134,7,7,surveys\Slide20.bmp,10401,FALSE
20,1,1,155,135,1,1,surveys\Slide21.bmp,8718,TRUE
20,1,1,156,136,57,SPACE,surveys\Slide22.bmp,8117,TRUE
20,1,1,157,137,5,5,surveys\Slide23.bmp,14364,FALSE
20,1,1,158,138,2,2,surveys\Slide24.bmp,13708,FALSE
20,1,1,159,139,1,1,surveys\Slide25.bmp,9335,TRUE
20,1,1,160,140,6,6,surveys\Slide26.bmp,8223,FALSE
20,1,1,161,141,1,1,surveys\Slide27.bmp,5469,TRUE
20,1,1,162,142,1,1,surveys\Slide28.bmp,5500,TRUE
20,1,1,163,143,1,1,surveys\Slide29.bmp,7444,TRUE
20,1,1,164,144,2,2,surveys\Slide30.bmp,9532,FALSE
20,1,1,165,145,1,1,surveys\Slide31.bmp,9444,TRUE
20,1,1,166,146,57,SPACE,surveys\Slide32.bmp,3091,TRUE
20,1,1,167,147,-1,18,What is your age (in years)?,7002,TRUE
20,1,1,168,148,1,1,surveys\Slide34.bmp,3998,TRUE
20,1,1,169,149,2,2,surveys\Slide35.bmp,2246,FALSE
20,1,1,170,150,1,1,surveys\Slide36.bmp,3262,TRUE
20,1,1,178,151,57,SPACE,Please see experimenter,2350693,TRUE
21,1,1,1,1,57,SPACE,Please wait for instructions,61313,TRUE
21,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,11165,TRUE
21,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,440,FALSE
21,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,2422,TRUE
21,1,1,4,22,9,9,mfaces\Slide1.bmp,750,FALSE
21,1,1,5,14,1,1,mfaces\Slide2.bmp,1198,TRUE
21,1,1,6,10,9,9,mfaces\Slide3.bmp,1180,FALSE
21,1,1,7,19,1,1,mfaces\Slide4.bmp,852,TRUE
21,1,1,8,21,9,9,mfaces\Slide5.bmp,877,FALSE
21,1,1,9,6,1,1,mfaces\Slide6.bmp,1251,TRUE
21,1,1,10,12,9,9,mfaces\Slide7.bmp,971,FALSE
21,1,1,11,16,1,1,mfaces\Slide8.bmp,847,TRUE
21,1,1,12,8,9,9,mfaces\Slide9.bmp,911,FALSE
21,1,1,13,24,1,1,mfaces\Slide10.bmp,855,TRUE
21,1,1,14,20,1,1,mfaces\Slide11.bmp,807,TRUE
21,1,1,15,15,9,9,mfaces\Slide12.bmp,841,FALSE
21,1,1,16,11,1,1,mfaces\Slide13.bmp,951,TRUE
21,1,1,17,13,9,9,mfaces\Slide14.bmp,1135,FALSE
21,1,1,18,5,1,1,mfaces\Slide15.bmp,1003,TRUE
21,1,1,19,17,9,9,mfaces\Slide16.bmp,641,FALSE
21,1,1,20,23,1,1,mfaces\Slide17.bmp,923,TRUE
21,1,1,21,7,9,9,mfaces\Slide18.bmp,1455,FALSE
21,1,1,22,18,9,9,mfaces\Slide19.bmp,1005,FALSE
21,1,1,23,9,9,9,mfaces\Slide20.bmp,923,FALSE
21,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,2599,TRUE
21,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,5908,TRUE
21,1,1,51,54,9,9,mfaces\Slide1.bmp,987,FALSE
21,1,1,52,55,1,1,mfaces\Slide2.bmp,1045,TRUE
