participant_id,trial_number,pre_post_prime,side_of_response,image,prime_condition,masc_side,chose_masc
201,17,0,1,Slide4.bmp,1,0,False
201,18,0,0,Slide1.bmp,1,1,False
201,19,0,1,Slide2.bmp,1,0,False
201,20,0,0,Slide16.bmp,1,1,False
201,21,1,0,Slide2.bmp,1,0,True
201,22,1,1,Slide13.bmp,1,0,False
201,23,1,1,Slide5.bmp,1,1,True
201,24,1,0,Slide12.bmp,1,1,False
201,25,1,0,Slide10.bmp,1,0,True
201,26,1,1,Slide18.bmp,1,1,True
201,27,1,1,Slide11.bmp,1,0,False
201,28,1,1,Slide9.bmp,1,1,True
201,29,1,0,Slide20.bmp,1,1,False
201,30,1,1,Slide4.bmp,1,0,False
201,31,1,0,Slide8.bmp,1,0,True
201,32,1,1,Slide15.bmp,1,0,False
201,33,1,1,Slide16.bmp,1,1,True
201,34,1,1,Slide19.bmp,1,0,False
201,35,1,0,Slide1.bmp,1,1,False
201,36,1,1,Slide7.bmp,1,1,True
201,37,1,1,Slide14.bmp,1,1,True
201,38,1,1,Slide17.bmp,1,0,False
201,39,1,0,Slide3.bmp,1,1,False
201,40,1,1,Slide6.bmp,1,0,False
202,3,0,1,Slide13.bmp,2,0,False
202,4,0,1,Slide19.bmp,2,0,False
202,5,0,0,Slide2.bmp,2,0,True
202,6,0,1,Slide11.bmp,2,0,False
202,7,0,0,Slide8.bmp,2,0,True
202,8,0,0,Slide15.bmp,2,0,True
202,9,0,1,Slide9.bmp,2,1,True
202,10,0,1,Slide6.bmp,2,0,False
202,11,0,0,Slide17.bmp,2,0,True
202,12,0,0,Slide1.bmp,2,1,False
202,13,0,1,Slide4.bmp,2,0,False
202,14,0,0,Slide12.bmp,2,1,False
202,15,0,1,Slide3.bmp,2,1,True
202,17,0,0,Slide5.bmp,2,1,False
202,18,0,0,Slide7.bmp,2,1,False
202,19,0,1,Slide14.bmp,2,1,True
202,20,0,0,Slide10.bmp,2,0,True
202,21,1,1,Slide9.bmp,2,1,True
202,22,1,0,Slide18.bmp,2,1,False
202,23,1,0,Slide19.bmp,2,0,True
202,24,1,0,Slide12.bmp,2,1,False
202,25,1,1,Slide2.bmp,2,0,False
202,26,1,0,Slide8.bmp,2,0,True
202,27,1,1,Slide11.bmp,2,0,False
202,28,1,0,Slide16.bmp,2,1,False
202,29,1,0,Slide4.bmp,2,0,True
202,30,1,0,Slide14.bmp,2,1,False
202,31,1,0,Slide13.bmp,2,0,True
202,32,1,0,Slide3.bmp,2,1,False
202,33,1,1,Slide10.bmp,2,0,False
202,34,1,1,Slide17.bmp,2,0,False
202,35,1,0,Slide6.bmp,2,0,True
202,36,1,0,Slide20.bmp,2,1,False
202,37,1,0,Slide1.bmp,2,1,False
202,38,1,0,Slide7.bmp,2,1,False
202,39,1,0,Slide15.bmp,2,0,True
202,40,1,0,Slide5.bmp,2,1,False
203,1,0,1,Slide17.bmp,3,0,False
203,2,0,1,Slide19.bmp,3,0,False
203,3,0,0,Slide6.bmp,3,0,True
203,4,0,0,Slide13.bmp,3,0,True
203,5,0,0,Slide5.bmp,3,1,False
203,6,0,0,Slide8.bmp,3,0,True
203,7,0,1,Slide9.bmp,3,1,True
203,8,0,1,Slide3.bmp,3,1,True
203,9,0,1,Slide18.bmp,3,1,True
203,10,0,0,Slide20.bmp,3,1,False
203,12,0,0,Slide12.bmp,3,1,False
203,13,0,0,Slide10.bmp,3,0,True
203,14,0,1,Slide14.bmp,3,1,True
203,15,0,1,Slide11.bmp,3,0,False
203,17,0,1,Slide16.bmp,3,1,True
203,18,0,1,Slide15.bmp,3,0,False
203,19,0,1,Slide4.bmp,3,0,False
203,20,0,1,Slide7.bmp,3,1,True
203,21,1,0,Slide1.bmp,3,1,False
203,22,1,0,Slide13.bmp,3,0,True
203,23,1,1,Slide9.bmp,3,1,True
203,24,1,1,Slide18.bmp,3,1,True
203,25,1,0,Slide5.bmp,3,1,False
203,26,1,1,Slide14.bmp,3,1,True
203,27,1,0,Slide11.bmp,3,0,True
203,28,1,1,Slide4.bmp,3,0,False
203,29,1,0,Slide3.bmp,3,1,False
203,30,1,0,Slide8.bmp,3,0,True
203,31,1,0,Slide20.bmp,3,1,False
203,32,1,1,Slide15.bmp,3,0,False
203,33,1,0,Slide6.bmp,3,0,True
203,34,1,1,Slide7.bmp,3,1,True
203,35,1,1,Slide17.bmp,3,0,False
203,36,1,0,Slide10.bmp,3,0,True
203,37,1,0,Slide16.bmp,3,1,False
203,38,1,1,Slide19.bmp,3,0,False
203,39,1,1,Slide2.bmp,3,0,False
203,40,1,1,Slide12.bmp,3,1,True
204,1,0,1,Slide20.bmp,4,1,True
204,2,0,1,Slide18.bmp,4,1,True
204,3,0,1,Slide9.bmp,4,1,True
204,4,0,0,Slide1.bmp,4,1,False
204,5,0,0,Slide16.bmp,4,1,False
204,6,0,1,Slide5.bmp,4,1,True
204,7,0,0,Slide8.bmp,4,0,True
204,8,0,1,Slide11.bmp,4,0,False
204,9,0,1,Slide6.bmp,4,0,False
204,10,0,1,Slide3.bmp,4,1,True
204,11,0,1,Slide7.bmp,4,1,True
204,12,0,0,Slide4.bmp,4,0,True
204,13,0,0,Slide2.bmp,4,0,True
204,14,0,1,Slide15.bmp,4,0,False
204,16,0,0,Slide10.bmp,4,0,True
204,17,0,1,Slide14.bmp,4,1,True
204,18,0,1,Slide19.bmp,4,0,False
204,19,0,1,Slide17.bmp,4,0,False
204,20,0,1,Slide13.bmp,4,0,False
204,21,1,1,Slide10.bmp,4,0,False
204,22,1,1,Slide14.bmp,4,1,True
204,23,1,1,Slide11.bmp,4,0,False
204,24,1,1,Slide2.bmp,4,0,False
204,25,1,1,Slide18.bmp,4,1,True
204,26,1,0,Slide4.bmp,4,0,True
204,27,1,0,Slide16.bmp,4,1,False
204,28,1,1,Slide1.bmp,4,1,True
204,29,1,1,Slide5.bmp,4,1,True
204,30,1,1,Slide19.bmp,4,0,False
204,31,1,0,Slide9.bmp,4,1,False
204,32,1,1,Slide12.bmp,4,1,True
204,33,1,0,Slide3.bmp,4,1,False
204,34,1,1,Slide17.bmp,4,0,False
204,35,1,0,Slide8.bmp,4,0,True
204,36,1,1,Slide7.bmp,4,1,True
204,37,1,0,Slide20.bmp,4,1,False
204,38,1,1,Slide15.bmp,4,0,False
204,39,1,1,Slide13.bmp,4,0,False
204,40,1,1,Slide6.bmp,4,0,False
205,1,0,1,Slide18.bmp,5,1,True
205,2,0,0,Slide17.bmp,5,0,True
205,3,0,1,Slide3.bmp,5,1,True
205,4,0,1,Slide5.bmp,5,1,True
205,5,0,0,Slide16.bmp,5,1,False
205,6,0,1,Slide20.bmp,5,1,True
205,8,0,0,Slide15.bmp,5,0,True
205,9,0,0,Slide10.bmp,5,0,True
205,10,0,0,Slide8.bmp,5,0,True
205,11,0,0,Slide6.bmp,5,0,True
205,12,0,1,Slide7.bmp,5,1,True
205,13,0,0,Slide9.bmp,5,1,False
205,14,0,0,Slide4.bmp,5,0,True
205,15,0,0,Slide11.bmp,5,0,True
205,16,0,0,Slide2.bmp,5,0,True
205,17,0,1,Slide12.bmp,5,1,True
205,18,0,1,Slide13.bmp,5,0,False
205,19,0,0,Slide14.bmp,5,1,False
205,20,0,0,Slide1.bmp,5,1,False
205,21,1,0,Slide12.bmp,5,1,False
205,22,1,0,Slide14.bmp,5,1,False
205,23,1,1,Slide2.bmp,5,0,False
205,24,1,1,Slide20.bmp,5,1,True
205,25,1,0,Slide13.bmp,5,0,True
205,26,1,0,Slide15.bmp,5,0,True
205,27,1,1,Slide9.bmp,5,1,True
205,28,1,1,Slide18.bmp,5,1,True
205,29,1,0,Slide10.bmp,5,0,True
205,30,1,0,Slide6.bmp,5,0,True
205,31,1,1,Slide3.bmp,5,1,True
205,32,1,1,Slide1.bmp,5,1,True
205,33,1,0,Slide4.bmp,5,0,True
205,34,1,0,Slide17.bmp,5,0,True
205,35,1,1,Slide19.bmp,5,0,False
205,36,1,1,Slide8.bmp,5,0,False
205,37,1,0,Slide11.bmp,5,0,True
205,38,1,0,Slide16.bmp,5,1,False
205,39,1,1,Slide7.bmp,5,1,True
205,40,1,0,Slide5.bmp,5,1,False
206,1,0,0,Slide2.bmp,1,0,True
206,2,0,1,Slide9.bmp,1,1,True
206,4,0,0,Slide4.bmp,1,0,True
206,5,0,1,Slide18.bmp,1,1,True
206,6,0,0,Slide7.bmp,1,1,False
206,7,0,0,Slide19.bmp,1,0,True
206,8,0,1,Slide12.bmp,1,1,True
206,9,0,0,Slide1.bmp,1,1,False
206,10,0,0,Slide3.bmp,1,1,False
206,11,0,1,Slide15.bmp,1,0,False
206,12,0,0,Slide14.bmp,1,1,False
206,13,0,0,Slide10.bmp,1,0,True
206,14,0,1,Slide16.bmp,1,1,True
206,15,0,1,Slide8.bmp,1,0,False
206,16,0,1,Slide20.bmp,1,1,True
206,17,0,0,Slide13.bmp,1,0,True
206,18,0,1,Slide5.bmp,1,1,True
206,19,0,0,Slide17.bmp,1,0,True
206,20,0,0,Slide6.bmp,1,0,True
206,21,1,1,Slide12.bmp,1,1,True
206,22,1,1,Slide8.bmp,1,0,False
206,23,1,1,Slide10.bmp,1,0,False
206,24,1,1,Slide9.bmp,1,1,True
206,25,1,1,Slide2.bmp,1,0,False
206,26,1,0,Slide20.bmp,1,1,False
206,27,1,1,Slide5.bmp,1,1,True
206,28,1,0,Slide13.bmp,1,0,True
206,29,1,1,Slide18.bmp,1,1,True
206,30,1,1,Slide14.bmp,1,1,True
206,31,1,1,Slide7.bmp,1,1,True
206,32,1,1,Slide15.bmp,1,0,False
206,33,1,1,Slide16.bmp,1,1,True
206,34,1,1,Slide6.bmp,1,0,False
206,35,1,1,Slide4.bmp,1,0,False
206,36,1,1,Slide1.bmp,1,1,True
206,37,1,1,Slide11.bmp,1,0,False
206,38,1,0,Slide3.bmp,1,1,False
206,39,1,0,Slide19.bmp,1,0,True
206,40,1,1,Slide17.bmp,1,0,False
207,1,0,0,Slide14.bmp,2,1,False
207,2,0,0,Slide7.bmp,2,1,False
207,3,0,0,Slide12.bmp,2,1,False
207,4,0,0,Slide15.bmp,2,0,True
207,5,0,1,Slide5.bmp,2,1,True
207,6,0,0,Slide10.bmp,2,0,True
207,7,0,0,Slide16.bmp,2,1,False
207,8,0,1,Slide9.bmp,2,1,True
207,9,0,1,Slide18.bmp,2,1,True
207,10,0,0,Slide1.bmp,2,1,False
207,11,0,1,Slide2.bmp,2,0,False
207,12,0,0,Slide6.bmp,2,0,True
207,13,0,0,Slide3.bmp,2,1,False
207,14,0,0,Slide19.bmp,2,0,True
207,15,0,0,Slide4.bmp,2,0,True
207,16,0,0,Slide8.bmp,2,0,True
207,17,0,1,Slide20.bmp,2,1,True
207,18,0,0,Slide17.bmp,2,0,True
207,19,0,0,Slide13.bmp,2,0,True
207,20,0,0,Slide11.bmp,2,0,True
207,21,1,1,Slide10.bmp,2,0,False
207,22,1,1,Slide7.bmp,2,1,True
207,23,1,0,Slide14.bmp,2,1,False
207,24,1,0,Slide19.bmp,2,0,True
207,25,1,1,Slide12.bmp,2,1,True
207,26,1,0,Slide6.bmp,2,0,True
207,27,1,1,Slide20.bmp,2,1,True
207,28,1,1,Slide5.bmp,2,1,True
207,29,1,0,Slide8.bmp,2,0,True
207,30,1,0,Slide13.bmp,2,0,True
207,31,1,1,Slide1.bmp,2,1,True
207,32,1,0,Slide11.bmp,2,0,True
207,33,1,0,Slide2.bmp,2,0,True
207,34,1,0,Slide17.bmp,2,0,True
207,35,1,0,Slide3.bmp,2,1,False
207,36,1,1,Slide9.bmp,2,1,True
207,37,1,1,Slide18.bmp,2,1,True
207,38,1,1,Slide15.bmp,2,0,False
207,39,1,0,Slide16.bmp,2,1,False
207,40,1,0,Slide4.bmp,2,0,True
208,2,0,1,Slide3.bmp,3,1,True
208,3,0,1,Slide14.bmp,3,1,True
208,4,0,1,Slide13.bmp,3,0,False
208,5,0,0,Slide16.bmp,3,1,False
208,6,0,0,Slide11.bmp,3,0,True
208,7,0,1,Slide15.bmp,3,0,False
208,8,0,1,Slide12.bmp,3,1,True
208,9,0,1,Slide6.bmp,3,0,False
208,10,0,0,Slide5.bmp,3,1,False
208,11,0,0,Slide10.bmp,3,0,True
208,12,0,0,Slide9.bmp,3,1,False
208,13,0,0,Slide7.bmp,3,1,False
208,14,0,1,Slide18.bmp,3,1,True
208,15,0,1,Slide17.bmp,3,0,False
208,16,0,0,Slide20.bmp,3,1,False
208,17,0,1,Slide4.bmp,3,0,False
208,18,0,1,Slide2.bmp,3,0,False
208,19,0,1,Slide8.bmp,3,0,False
208,20,0,0,Slide1.bmp,3,1,False
208,21,1,0,Slide7.bmp,3,1,False
208,22,1,0,Slide14.bmp,3,1,False
208,23,1,0,Slide8.bmp,3,0,True
208,24,1,1,Slide17.bmp,3,0,False
208,25,1,0,Slide11.bmp,3,0,True
208,26,1,0,Slide1.bmp,3,1,False
208,27,1,0,Slide10.bmp,3,0,True
208,28,1,0,Slide12.bmp,3,1,False
208,29,1,1,Slide2.bmp,3,0,False
208,30,1,0,Slide18.bmp,3,1,False
208,31,1,0,Slide3.bmp,3,1,False
208,32,1,0,Slide20.bmp,3,1,False
208,33,1,1,Slide4.bmp,3,0,False
208,34,1,1,Slide9.bmp,3,1,True
208,36,1,0,Slide16.bmp,3,1,False
208,37,1,0,Slide5.bmp,3,1,False
208,38,1,0,Slide19.bmp,3,0,True
208,39,1,1,Slide15.bmp,3,0,False
208,40,1,1,Slide6.bmp,3,0,False
209,1,0,0,Slide11.bmp,4,0,True
209,3,0,0,Slide16.bmp,4,1,False
209,4,0,0,Slide6.bmp,4,0,True
209,5,0,1,Slide20.bmp,4,1,True
209,6,0,1,Slide1.bmp,4,1,True
209,7,0,1,Slide15.bmp,4,0,False
209,8,0,0,Slide4.bmp,4,0,True
209,9,0,1,Slide10.bmp,4,0,False
209,10,0,0,Slide17.bmp,4,0,True
209,11,0,0,Slide7.bmp,4,1,False
209,12,0,1,Slide18.bmp,4,1,True
209,13,0,1,Slide12.bmp,4,1,True
209,14,0,1,Slide3.bmp,4,1,True
209,15,0,0,Slide13.bmp,4,0,True
209,16,0,0,Slide2.bmp,4,0,True
209,17,0,1,Slide14.bmp,4,1,True
209,18,0,1,Slide8.bmp,4,0,False
209,19,0,1,Slide5.bmp,4,1,True
209,20,0,1,Slide9.bmp,4,1,True
209,21,1,1,Slide11.bmp,4,0,False
209,22,1,1,Slide18.bmp,4,1,True
209,23,1,0,Slide2.bmp,4,0,True
209,24,1,0,Slide10.bmp,4,0,True
209,26,1,1,Slide16.bmp,4,1,True
209,27,1,1,Slide9.bmp,4,1,True
209,28,1,1,Slide15.bmp,4,0,False
209,29,1,1,Slide12.bmp,4,1,True
209,30,1,0,Slide13.bmp,4,0,True
209,31,1,1,Slide1.bmp,4,1,True
209,32,1,1,Slide8.bmp,4,0,False
209,33,1,1,Slide6.bmp,4,0,False
209,34,1,1,Slide17.bmp,4,0,False
209,35,1,0,Slide4.bmp,4,0,True
209,36,1,1,Slide7.bmp,4,1,True
209,37,1,1,Slide19.bmp,4,0,False
209,38,1,1,Slide5.bmp,4,1,True
209,39,1,1,Slide14.bmp,4,1,True
209,40,1,1,Slide20.bmp,4,1,True
210,1,0,0,Slide2.bmp,5,0,True
210,2,0,1,Slide6.bmp,5,0,False
210,3,0,1,Slide18.bmp,5,1,True
210,4,0,0,Slide10.bmp,5,0,True
210,6,0,1,Slide5.bmp,5,1,True
210,7,0,1,Slide15.bmp,5,0,False
210,8,0,0,Slide19.bmp,5,0,True
210,9,0,0,Slide3.bmp,5,1,False
210,10,0,1,Slide1.bmp,5,1,True
210,11,0,1,Slide14.bmp,5,1,True
210,12,0,1,Slide8.bmp,5,0,False
210,13,0,1,Slide13.bmp,5,0,False
210,14,0,1,Slide17.bmp,5,0,False
210,15,0,1,Slide16.bmp,5,1,True
210,16,0,1,Slide7.bmp,5,1,True
210,17,0,1,Slide20.bmp,5,1,True
210,18,0,1,Slide11.bmp,5,0,False
210,19,0,1,Slide9.bmp,5,1,True
210,20,0,1,Slide4.bmp,5,0,False
210,21,1,1,Slide6.bmp,5,0,False
210,22,1,1,Slide15.bmp,5,0,False
210,23,1,1,Slide12.bmp,5,1,True
210,24,1,1,Slide20.bmp,5,1,True
210,25,1,0,Slide19.bmp,5,0,True
210,26,1,1,Slide18.bmp,5,1,True
210,27,1,1,Slide13.bmp,5,0,False
210,28,1,1,Slide2.bmp,5,0,False
210,29,1,1,Slide14.bmp,5,1,True
210,30,1,1,Slide5.bmp,5,1,True
210,31,1,0,Slide11.bmp,5,0,True
210,32,1,1,Slide7.bmp,5,1,True
210,33,1,1,Slide3.bmp,5,1,True
210,34,1,1,Slide8.bmp,5,0,False
210,35,1,1,Slide9.bmp,5,1,True
210,36,1,0,Slide10.bmp,5,0,True
210,37,1,1,Slide16.bmp,5,1,True
210,38,1,1,Slide4.bmp,5,0,False
210,39,1,1,Slide1.bmp,5,1,True
210,40,1,1,Slide17.bmp,5,0,False
211,2,0,0,Slide4.bmp,1,0,True
211,3,0,1,Slide18.bmp,1,1,True
211,4,0,1,Slide5.bmp,1,1,True
211,5,0,0,Slide3.bmp,1,1,False
211,6,0,1,Slide9.bmp,1,1,True
211,7,0,1,Slide13.bmp,1,0,False
211,8,0,1,Slide15.bmp,1,0,False
211,9,0,0,Slide16.bmp,1,1,False
211,10,0,1,Slide20.bmp,1,1,True
211,11,0,1,Slide6.bmp,1,0,False
211,12,0,1,Slide2.bmp,1,0,False
211,13,0,1,Slide11.bmp,1,0,False
211,14,0,1,Slide14.bmp,1,1,True
211,15,0,1,Slide12.bmp,1,1,True
211,16,0,1,Slide7.bmp,1,1,True
211,17,0,1,Slide17.bmp,1,0,False
211,18,0,1,Slide19.bmp,1,0,False
211,19,0,1,Slide8.bmp,1,0,False
211,20,0,0,Slide10.bmp,1,0,True
211,21,1,1,Slide17.bmp,1,0,False
211,22,1,1,Slide11.bmp,1,0,False
211,23,1,1,Slide4.bmp,1,0,False
211,24,1,1,Slide2.bmp,1,0,False
211,25,1,1,Slide3.bmp,1,1,True
211,26,1,1,Slide19.bmp,1,0,False
211,27,1,1,Slide1.bmp,1,1,True
211,28,1,1,Slide8.bmp,1,0,False
211,29,1,1,Slide18.bmp,1,1,True
211,30,1,1,Slide15.bmp,1,0,False
211,31,1,1,Slide20.bmp,1,1,True
211,32,1,0,Slide10.bmp,1,0,True
211,33,1,0,Slide16.bmp,1,1,False
211,34,1,1,Slide7.bmp,1,1,True
211,35,1,1,Slide12.bmp,1,1,True
211,36,1,1,Slide9.bmp,1,1,True
211,37,1,1,Slide6.bmp,1,0,False
211,38,1,1,Slide13.bmp,1,0,False
211,39,1,1,Slide14.bmp,1,1,True
211,40,1,1,Slide5.bmp,1,1,True
212,1,0,1,Slide13.bmp,2,0,False
212,2,0,1,Slide9.bmp,2,1,True
212,3,0,1,Slide5.bmp,2,1,True
212,4,0,1,Slide6.bmp,2,0,False
212,5,0,0,Slide19.bmp,2,0,True
212,6,0,1,Slide15.bmp,2,0,False
212,7,0,1,Slide12.bmp,2,1,True
212,8,0,0,Slide10.bmp,2,0,True
212,9,0,0,Slide17.bmp,2,0,True
212,10,0,1,Slide18.bmp,2,1,True
212,11,0,0,Slide1.bmp,2,1,False
212,12,0,0,Slide11.bmp,2,0,True
212,13,0,1,Slide2.bmp,2,0,False
212,14,0,1,Slide14.bmp,2,1,True
212,15,0,1,Slide16.bmp,2,1,True
212,16,0,0,Slide3.bmp,2,1,False
212,17,0,1,Slide7.bmp,2,1,True
212,19,0,1,Slide8.bmp,2,0,False
212,20,0,0,Slide4.bmp,2,0,True
212,21,1,1,Slide6.bmp,2,0,False
212,22,1,1,Slide16.bmp,2,1,True
212,23,1,1,Slide12.bmp,2,1,True
212,24,1,0,Slide19.bmp,2,0,True
212,25,1,0,Slide10.bmp,2,0,True
212,26,1,1,Slide1.bmp,2,1,True
212,27,1,1,Slide4.bmp,2,0,False
212,28,1,1,Slide9.bmp,2,1,True
212,29,1,1,Slide18.bmp,2,1,True
212,30,1,1,Slide15.bmp,2,0,False
212,31,1,0,Slide20.bmp,2,1,False
212,32,1,0,Slide13.bmp,2,0,True
212,33,1,1,Slide2.bmp,2,0,False
212,34,1,1,Slide5.bmp,2,1,True
212,35,1,1,Slide3.bmp,2,1,True
212,36,1,0,Slide11.bmp,2,0,True
212,37,1,0,Slide8.bmp,2,0,True
212,38,1,0,Slide14.bmp,2,1,False
212,39,1,0,Slide17.bmp,2,0,True
212,40,1,1,Slide7.bmp,2,1,True
213,2,0,0,Slide19.bmp,3,0,True
213,3,0,0,Slide3.bmp,3,1,False
213,4,0,1,Slide20.bmp,3,1,True
213,5,0,0,Slide6.bmp,3,0,True
213,6,0,1,Slide15.bmp,3,0,False
213,7,0,0,Slide10.bmp,3,0,True
213,8,0,1,Slide17.bmp,3,0,False
213,9,0,1,Slide18.bmp,3,1,True
213,10,0,1,Slide7.bmp,3,1,True
213,11,0,1,Slide2.bmp,3,0,False
213,12,0,1,Slide12.bmp,3,1,True
213,13,0,1,Slide9.bmp,3,1,True
213,14,0,1,Slide4.bmp,3,0,False
213,15,0,1,Slide13.bmp,3,0,False
213,16,0,1,Slide1.bmp,3,1,True
213,17,0,1,Slide5.bmp,3,1,True
213,18,0,0,Slide11.bmp,3,0,True
213,19,0,0,Slide14.bmp,3,1,False
213,20,0,0,Slide8.bmp,3,0,True
213,21,1,1,Slide2.bmp,3,0,False
213,22,1,1,Slide9.bmp,3,1,True
213,23,1,1,Slide18.bmp,3,1,True
213,24,1,1,Slide6.bmp,3,0,False
213,25,1,1,Slide4.bmp,3,0,False
213,26,1,1,Slide13.bmp,3,0,False
213,27,1,0,Slide10.bmp,3,0,True
213,28,1,0,Slide1.bmp,3,1,False
213,29,1,1,Slide3.bmp,3,1,True
213,30,1,1,Slide14.bmp,3,1,True
213,31,1,0,Slide19.bmp,3,0,True
213,32,1,1,Slide5.bmp,3,1,True
213,33,1,1,Slide8.bmp,3,0,False
213,34,1,1,Slide7.bmp,3,1,True
213,35,1,1,Slide12.bmp,3,1,True
213,37,1,0,Slide11.bmp,3,0,True
213,38,1,0,Slide15.bmp,3,0,True
213,39,1,1,Slide16.bmp,3,1,True
213,40,1,1,Slide17.bmp,3,0,False
214,2,0,0,Slide18.bmp,4,1,False
214,3,0,1,Slide12.bmp,4,1,True
214,4,0,1,Slide15.bmp,4,0,False
214,5,0,0,Slide17.bmp,4,0,True
214,6,0,0,Slide2.bmp,4,0,True
214,7,0,1,Slide19.bmp,4,0,False
214,8,0,1,Slide4.bmp,4,0,False
214,9,0,1,Slide6.bmp,4,0,False
214,10,0,1,Slide13.bmp,4,0,False
214,11,0,0,Slide8.bmp,4,0,True
214,12,0,0,Slide1.bmp,4,1,False
214,13,0,0,Slide11.bmp,4,0,True
214,14,0,1,Slide14.bmp,4,1,True
214,15,0,0,Slide16.bmp,4,1,False
214,16,0,0,Slide7.bmp,4,1,False
214,17,0,1,Slide9.bmp,4,1,True
214,18,0,0,Slide20.bmp,4,1,False
214,19,0,0,Slide5.bmp,4,1,False
214,20,0,1,Slide10.bmp,4,0,False
214,21,1,1,Slide1.bmp,4,1,True
214,22,1,1,Slide5.bmp,4,1,True
214,23,1,1,Slide12.bmp,4,1,True
214,24,1,0,Slide14.bmp,4,1,False
214,25,1,1,Slide9.bmp,4,1,True
214,26,1,0,Slide20.bmp,4,1,False
214,27,1,1,Slide17.bmp,4,0,False
214,28,1,0,Slide4.bmp,4,0,True
214,29,1,1,Slide7.bmp,4,1,True
214,30,1,0,Slide8.bmp,4,0,True
214,31,1,1,Slide15.bmp,4,0,False
214,32,1,0,Slide19.bmp,4,0,True
214,33,1,1,Slide11.bmp,4,0,False
214,34,1,0,Slide16.bmp,4,1,False
214,35,1,0,Slide13.bmp,4,0,True
214,36,1,0,Slide2.bmp,4,0,True
214,37,1,0,Slide18.bmp,4,1,False
214,38,1,1,Slide10.bmp,4,0,False
214,39,1,0,Slide3.bmp,4,1,False
214,40,1,0,Slide6.bmp,4,0,True
215,1,0,1,Slide4.bmp,5,0,False
215,2,0,1,Slide20.bmp,5,1,True
215,3,0,0,Slide19.bmp,5,0,True
215,4,0,0,Slide15.bmp,5,0,True
215,5,0,0,Slide14.bmp,5,1,False
215,6,0,0,Slide8.bmp,5,0,True
215,7,0,0,Slide10.bmp,5,0,True
215,8,0,0,Slide13.bmp,5,0,True
215,9,0,0,Slide7.bmp,5,1,False
215,10,0,0,Slide17.bmp,5,0,True
215,11,0,0,Slide16.bmp,5,1,False
215,12,0,1,Slide3.bmp,5,1,True
215,13,0,1,Slide6.bmp,5,0,False
215,14,0,0,Slide11.bmp,5,0,True
215,15,0,1,Slide9.bmp,5,1,True
215,16,0,0,Slide1.bmp,5,1,False
215,17,0,0,Slide18.bmp,5,1,False
215,18,0,0,Slide2.bmp,5,0,True
215,19,0,0,Slide12.bmp,5,1,False
215,20,0,0,Slide5.bmp,5,1,False
215,21,1,0,Slide5.bmp,5,1,False
215,22,1,1,Slide1.bmp,5,1,True
215,23,1,0,Slide9.bmp,5,1,False
215,24,1,0,Slide7.bmp,5,1,False
215,25,1,0,Slide11.bmp,5,0,True
215,26,1,0,Slide3.bmp,5,1,False
215,27,1,0,Slide17.bmp,5,0,True
215,28,1,0,Slide2.bmp,5,0,True
215,29,1,0,Slide13.bmp,5,0,True
215,30,1,0,Slide16.bmp,5,1,False
215,31,1,0,Slide10.bmp,5,0,True
215,32,1,0,Slide19.bmp,5,0,True
215,33,1,0,Slide12.bmp,5,1,False
215,34,1,0,Slide4.bmp,5,0,True
215,35,1,0,Slide14.bmp,5,1,False
215,36,1,0,Slide15.bmp,5,0,True
215,37,1,0,Slide20.bmp,5,1,False
215,38,1,0,Slide6.bmp,5,0,True
215,39,1,0,Slide8.bmp,5,0,True
215,40,1,1,Slide18.bmp,5,1,True
217,2,0,0,Slide7.bmp,2,1,False
217,3,0,1,Slide17.bmp,2,0,False
217,4,0,1,Slide15.bmp,2,0,False
217,5,0,0,Slide13.bmp,2,0,True
217,7,0,1,Slide14.bmp,2,1,True
217,8,0,0,Slide8.bmp,2,0,True
217,9,0,0,Slide19.bmp,2,0,True
217,10,0,1,Slide5.bmp,2,1,True
217,11,0,0,Slide10.bmp,2,0,True
217,12,0,1,Slide20.bmp,2,1,True
217,13,0,0,Slide11.bmp,2,0,True
217,14,0,1,Slide6.bmp,2,0,False
217,15,0,1,Slide16.bmp,2,1,True
217,16,0,1,Slide9.bmp,2,1,True
217,17,0,0,Slide4.bmp,2,0,True
217,18,0,1,Slide2.bmp,2,0,False
217,19,0,1,Slide12.bmp,2,1,True
217,20,0,1,Slide18.bmp,2,1,True
217,21,1,0,Slide4.bmp,2,0,True
217,22,1,1,Slide13.bmp,2,0,False
217,23,1,1,Slide5.bmp,2,1,True
217,24,1,1,Slide18.bmp,2,1,True
217,25,1,0,Slide14.bmp,2,1,False
217,26,1,0,Slide15.bmp,2,0,True
217,27,1,0,Slide2.bmp,2,0,True
217,28,1,1,Slide16.bmp,2,1,True
217,29,1,1,Slide9.bmp,2,1,True
217,30,1,1,Slide12.bmp,2,1,True
217,31,1,0,Slide17.bmp,2,0,True
217,32,1,0,Slide1.bmp,2,1,False
217,33,1,1,Slide20.bmp,2,1,True
217,34,1,1,Slide6.bmp,2,0,False
217,35,1,0,Slide8.bmp,2,0,True
217,36,1,1,Slide7.bmp,2,1,True
217,37,1,0,Slide3.bmp,2,1,False
217,38,1,0,Slide10.bmp,2,0,True
217,39,1,0,Slide19.bmp,2,0,True
217,40,1,0,Slide11.bmp,2,0,True
218,1,0,0,Slide10.bmp,3,0,True
218,2,0,0,Slide18.bmp,3,1,False
